timestamp,machine_erp_ref,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,scrap_flag
2026-07-27 08:42:16.818270,1003,32.515,5.96,3.352,15.409,5.163,18.711,193.194,853.519,1287.988,59.378,215.375,228.753,219.453,51.829,1.088,0
2026-07-27 08:43:09.851854,1003,31.92,5.961,3.821,13.69,5.475,17.697,188.399,786.91,1323.595,66.35,215.729,223.705,220.028,52.753,0.699,0
2026-07-27 08:44:05.345363,1003,31.309,6.098,2.481,17.411,5.13,17.722,199.351,889.816,1366.834,55.662,215.807,224.269,220.185,51.724,0.951,0
2026-07-27 08:44:56.522175,1003,31.387,6.006,3.253,13.609,4.883,18.198,190.99,832.49,1294.873,57.11,214.935,224.095,220.406,52.231,0.958,0
2026-07-27 08:45:44.922714,1003,31.524,6.08,2.881,14.121,4.854,18.829,198.113,827.023,1240.885,62.849,212.458,224.665,219.072,52.639,0.92,0
2026-07-27 08:46:33.963488,1003,30.49,6.05,3.061,13.245,5.106,18.531,192.85,841.153,1413.74,57.727,214.654,229.979,218.674,52.038,0.986,0
2026-07-27 08:47:27.096737,1003,31.512,5.961,2.86,15.25,5.143,18.026,184.777,837.29,1247.879,63.823,214.355,225.926,219.425,53.217,0.861,0
2026-07-27 08:48:22.722094,1003,31.792,6.137,2.827,16.06,5.519,19.026,194.58,852.644,1374.711,60.931,214.953,231.8,220.219,51.625,1.059,0
2026-07-27 08:49:13.579864,1003,32.386,5.451,2.525,13.471,5.116,18.691,187.893,873.9,1404.07,58.104,214.172,224.924,219.638,52.381,1.319,0
2026-07-27 08:50:06.493339,1003,32.045,5.928,2.377,15.387,4.732,19.127,201.716,887.991,1479.548,57.452,215.8,227.291,218.646,52.28,0.899,0
2026-07-27 08:50:52.101419,1003,32.465,5.886,3.627,16.372,5.063,17.966,205.909,873.926,1554.72,56.514,217.505,226.36,222.644,52.092,1.044,0
2026-07-27 08:51:37.453920,1003,32.34,6.024,2.043,12.391,4.743,19.361,198.826,823.659,1470.678,57.354,216.242,228.39,219.038,50.509,1.016,0
2026-07-27 08:52:30.939305,1003,32.197,5.873,2.989,14.253,5.305,19.449,191.156,847.838,1298.552,53.949,214.988,229.434,218.395,51.81,1.021,0
2026-07-27 08:53:24.369196,1003,31.513,6.11,2.963,20.151,5.374,19.047,195.134,854.035,1333.299,60.345,216.888,227.311,219.154,50.783,0.948,0
2026-07-27 08:54:18.600035,1003,31.672,6.145,2.973,14.37,5.425,18.793,196.741,859.909,1384.235,65.54,216.202,238.523,221.036,51.654,1.0,0
2026-07-27 08:55:04.077953,1003,30.665,5.723,3.379,17.629,5.109,18.798,201.508,865.189,1353.285,49.89,215.945,233.631,220.683,51.949,1.023,0
2026-07-27 08:56:00.616628,1003,31.565,6.045,2.789,14.833,4.99,18.698,193.87,853.256,1371.579,62.451,214.382,224.961,222.141,53.613,1.088,0
2026-07-27 08:56:50.868266,1003,31.783,5.744,3.372,16.46,5.047,17.676,197.449,848.494,1464.419,58.516,214.895,232.91,218.786,52.529,1.08,0
2026-07-27 08:57:40.977783,1003,31.358,6.096,4.132,14.166,5.173,18.141,184.925,877.411,1369.397,61.887,215.771,232.455,219.637,51.279,1.141,0
2026-07-27 08:58:35.059193,1003,30.729,5.907,2.913,11.626,5.047,18.438,196.451,847.149,1436.07,55.034,217.657,221.853,221.216,52.14,0.919,0
2026-07-27 08:59:27.315137,1003,32.291,5.839,1.842,14.986,5.683,17.882,189.838,878.751,1262.141,56.738,216.794,218.493,218.741,52.295,1.02,0
2026-07-27 09:00:24.596828,1003,31.703,5.658,2.919,17.016,5.09,19.361,195.257,874.59,1399.108,62.815,215.78,228.286,221.391,52.071,0.983,0
2026-07-27 09:01:18.841998,1003,32.36,5.982,2.863,17.56,5.169,18.8,188.771,893.129,1215.835,57.293,215.262,226.826,220.042,52.013,1.094,0
2026-07-27 09:02:15.653314,1003,31.871,5.768,3.229,16.329,4.975,19.569,197.469,857.315,1453.093,60.965,215.984,216.974,219.042,51.612,0.828,0
2026-07-27 09:03:06.352400,1003,32.184,5.703,1.863,14.212,4.981,18.974,198.828,892.867,1342.104,55.029,215.711,227.926,217.941,52.253,1.12,0
2026-07-27 09:04:02.178983,1003,32.082,6.037,3.185,18.117,4.818,17.662,193.602,842.199,1240.485,56.667,216.908,227.586,220.627,52.183,1.035,0
2026-07-27 09:04:47.249313,1003,31.16,6.194,2.76,14.339,4.891,19.284,189.804,861.023,1334.059,59.639,213.756,224.834,221.772,52.476,1.132,0
2026-07-27 09:05:38.986602,1003,31.246,6.079,3.458,14.48,5.762,18.23,198.443,873.185,1398.076,59.2,215.111,234.019,220.408,52.588,1.005,0
2026-07-27 09:06:26.792958,1003,31.286,5.714,2.704,13.745,5.363,19.319,204.344,821.691,1252.344,60.973,215.98,226.451,220.476,52.565,0.98,0
2026-07-27 09:07:19.203385,1003,31.017,5.973,3.495,15.027,5.098,19.405,206.53,839.61,1282.929,56.068,216.78,225.733,220.316,52.075,0.927,0
2026-07-27 09:08:11.778612,1003,32.383,6.136,2.139,15.32,5.003,19.311,197.375,831.632,1323.995,57.5,217.414,227.393,221.107,51.887,0.955,0
2026-07-27 09:09:06.764745,1003,31.521,5.973,3.01,16.675,5.571,19.144,196.669,849.33,1428.488,61.57,213.322,221.667,221.472,52.519,0.777,0
2026-07-27 09:09:59.564157,1003,31.73,6.065,2.446,12.888,4.949,18.76,187.109,835.552,1186.561,63.559,214.21,223.544,216.539,51.425,0.982,0
2026-07-27 09:10:49.288546,1003,30.834,5.913,2.722,14.941,4.689,18.494,202.883,854.09,1396.607,53.976,214.989,215.556,219.616,50.269,0.942,0
2026-07-27 09:11:39.865906,1003,31.909,5.923,4.55,14.159,5.343,19.631,181.063,848.74,1336.014,62.49,213.585,229.013,219.258,50.784,1.01,0
2026-07-27 09:12:32.509971,1003,31.295,5.868,2.459,16.983,4.922,18.663,202.15,842.896,1448.733,54.272,217.072,231.239,220.226,50.688,0.922,0
2026-07-27 09:13:22.505746,1003,32.13,6.122,2.788,16.696,4.815,18.269,195.16,855.373,1391.74,58.373,215.222,228.576,219.524,52.394,1.038,0
2026-07-27 09:14:18.233536,1003,31.157,6.135,2.348,13.632,4.872,18.765,180.408,831.211,1473.168,58.685,216.482,228.249,220.534,52.093,0.985,0
2026-07-27 09:15:09.076473,1003,32.166,5.889,2.825,17.132,5.325,19.189,197.02,825.996,1392.547,55.453,214.862,227.009,220.401,52.551,0.799,0
2026-07-27 09:16:04.285545,1003,31.97,6.151,2.915,15.88,5.169,19.167,194.061,816.396,1254.63,56.754,215.564,233.689,217.701,52.362,1.005,0
2026-07-27 09:16:54.182351,1003,31.267,5.715,2.581,17.824,4.905,17.848,192.308,799.149,1394.083,50.069,213.438,226.723,217.388,52.726,1.09,0
2026-07-27 09:17:48.137650,1003,32.209,5.966,3.899,14.514,5.341,19.148,193.381,831.289,1399.44,60.544,213.803,231.097,220.908,52.791,1.098,0
2026-07-27 09:18:39.487989,1003,32.074,5.729,3.658,17.358,4.952,18.914,194.886,866.626,1298.213,56.334,213.826,230.669,219.003,52.662,0.901,0
2026-07-27 09:19:35.131037,1003,31.745,5.774,2.46,17.989,4.709,18.293,194.868,845.266,1310.983,57.324,213.019,221.544,222.062,52.677,0.834,0
2026-07-27 09:20:33.106695,1003,31.003,5.727,3.466,16.159,4.808,18.005,186.146,851.353,1152.368,55.096,216.306,230.077,221.023,53.147,1.12,0
2026-07-27 09:21:25.759912,1003,31.9,5.869,2.726,20.825,5.207,19.358,197.417,839.264,1419.187,60.558,215.056,222.637,217.855,53.457,1.045,0
2026-07-27 09:22:23.695818,1003,31.533,6.124,2.299,17.13,4.965,19.417,192.722,907.034,1344.428,58.278,216.343,224.961,219.043,52.052,0.893,0
2026-07-27 09:23:15.222354,1003,31.525,5.984,2.591,20.054,5.232,19.442,204.521,855.801,1307.614,52.674,214.935,226.561,220.288,53.076,0.908,0
2026-07-27 09:24:07.848014,1003,31.537,5.883,2.284,21.8,5.534,17.715,200.16,834.508,1270.418,57.028,216.425,232.58,219.465,51.592,1.003,0
2026-07-27 09:24:59.518152,1003,31.485,5.965,3.536,12.152,5.011,18.374,200.835,820.352,1313.609,53.153,216.218,224.313,219.792,51.63,1.094,0
2026-07-27 09:25:48.389773,1003,31.067,5.589,2.5,18.649,6.0,18.534,206.17,900.683,1392.933,57.585,214.927,228.712,218.67,53.161,0.963,0
2026-07-27 09:26:44.958697,1003,30.742,6.114,3.734,17.188,5.283,19.401,199.416,810.345,1370.956,60.368,215.312,220.767,220.415,52.071,0.835,1
2026-07-27 09:27:37.449548,1003,30.639,5.55,3.08,16.56,5.147,18.985,194.122,827.952,1327.134,58.309,215.496,226.537,220.024,50.834,0.79,0
2026-07-27 09:28:28.141916,1003,31.65,5.859,2.77,14.48,4.8,18.366,179.649,827.969,1251.305,59.324,216.412,225.315,220.907,51.161,0.91,0
2026-07-27 09:29:17.912935,1003,30.288,5.984,2.714,13.95,5.095,18.597,196.445,849.994,1326.132,61.94,215.034,232.622,219.942,51.459,0.908,0
2026-07-27 09:30:15.822210,1003,31.863,6.089,3.999,13.578,5.125,18.928,205.385,861.297,1284.092,54.062,215.502,224.176,219.246,51.178,0.876,0
2026-07-27 09:31:07.376262,1003,31.753,6.048,3.006,21.114,5.428,18.949,200.368,852.985,1336.134,55.658,213.302,220.76,220.164,52.375,1.155,0
2026-07-27 09:31:58.898208,1003,31.349,5.99,2.713,17.121,5.021,19.508,191.955,840.425,1407.349,49.941,214.015,225.514,220.435,51.396,0.827,0
2026-07-27 09:32:54.102304,1003,32.013,6.291,3.486,12.874,5.33,19.374,195.359,810.482,1308.553,55.906,214.192,224.743,220.002,51.804,0.918,0
2026-07-27 09:33:50.932222,1003,31.37,6.403,3.334,13.579,5.213,19.248,191.665,904.842,1496.387,54.924,215.693,228.357,221.474,51.575,1.236,0
2026-07-27 09:34:41.327307,1003,31.709,6.001,2.437,11.342,5.492,18.041,196.834,858.682,1305.6,60.247,214.228,232.885,218.697,51.044,0.911,0
2026-07-27 09:35:35.278699,1003,30.521,5.98,3.003,18.739,5.516,18.078,191.938,867.461,1208.211,59.438,215.209,225.931,221.09,51.078,0.998,0
2026-07-27 09:36:29.223915,1003,30.379,5.968,1.969,16.104,5.3,17.906,203.636,831.396,1334.92,63.804,214.875,228.881,218.537,52.638,1.155,0
2026-07-27 09:37:20.679506,1003,31.382,5.878,2.981,17.171,5.429,18.754,195.722,842.384,1302.426,55.394,215.076,226.931,220.784,52.229,0.987,0
2026-07-27 09:38:11.486442,1003,31.711,6.075,3.179,16.006,5.537,18.218,196.546,885.013,1643.822,59.166,216.113,229.453,217.534,49.761,1.042,0
2026-07-27 09:39:01.590276,1003,31.975,6.254,3.255,18.18,5.361,18.857,190.031,787.049,1314.322,60.609,215.269,223.248,219.641,51.556,0.926,0
2026-07-27 09:39:56.835143,1003,31.411,5.502,2.43,15.087,5.283,18.944,192.494,873.141,1223.675,67.123,214.771,227.258,221.144,52.625,0.904,0
2026-07-27 09:40:49.624234,1003,31.623,5.966,2.579,16.68,5.323,18.648,188.067,843.836,1353.5,59.329,215.555,231.323,219.503,52.395,0.823,0
2026-07-27 09:41:41.872834,1003,31.893,6.298,3.141,16.63,5.684,19.044,203.503,863.064,1336.126,57.298,217.01,224.157,219.875,53.488,0.976,0
2026-07-27 09:42:31.646178,1003,31.436,6.079,3.713,13.331,5.234,18.131,191.92,899.282,1250.919,58.028,215.134,226.626,220.316,51.82,1.041,0
2026-07-27 09:43:26.893801,1003,31.794,6.083,3.052,14.337,5.419,17.631,195.958,837.144,1380.564,59.454,213.531,227.065,217.195,52.263,1.213,0
2026-07-27 09:44:19.884485,1003,30.936,5.68,2.682,15.303,4.997,18.094,185.706,772.642,1398.123,63.268,213.422,221.123,220.338,51.382,0.94,0
2026-07-27 09:45:09.174273,1003,30.672,6.14,3.553,16.738,5.65,19.021,187.609,819.35,1356.894,55.713,214.664,230.382,218.835,50.917,1.131,0
2026-07-27 09:46:00.092980,1003,31.233,6.202,3.074,19.193,5.335,19.622,193.498,851.375,1327.322,54.514,213.631,224.958,221.107,52.255,1.103,0
2026-07-27 09:46:54.468872,1003,31.887,6.04,3.102,16.266,5.096,19.406,193.132,898.824,1318.695,68.512,212.129,227.156,219.851,51.725,0.919,0
2026-07-27 09:47:40.976405,1003,31.144,5.869,3.455,15.798,5.179,18.4,196.468,839.743,1297.015,52.767,214.649,229.931,220.292,53.866,1.003,0
2026-07-27 09:48:32.867691,1003,31.825,6.089,2.945,16.713,5.134,19.097,207.067,895.893,1241.084,61.094,215.457,230.356,218.534,51.588,1.004,0
2026-07-27 09:49:27.476376,1003,30.987,5.792,2.468,15.639,5.201,17.689,182.896,783.586,1476.223,59.248,216.661,222.36,220.915,51.705,0.847,0
2026-07-27 09:50:20.251202,1003,31.209,5.766,2.912,15.948,5.263,19.451,200.871,836.396,1557.195,58.852,214.979,229.093,219.916,52.057,0.972,0
2026-07-27 09:51:14.555301,1003,31.621,6.16,3.634,19.487,5.141,18.838,197.989,881.099,1262.71,52.344,215.372,231.487,218.138,52.658,0.907,0
2026-07-27 09:52:00.044925,1003,31.166,6.219,4.079,15.487,4.724,18.998,191.291,878.372,1298.777,68.878,215.619,224.597,219.331,52.599,0.975,0
2026-07-27 09:52:47.987975,1003,31.251,5.851,2.305,16.602,5.732,17.377,192.398,794.328,1258.06,58.241,215.099,230.691,220.745,50.837,0.982,0
2026-07-27 09:53:42.785044,1003,30.196,5.767,3.933,14.517,5.28,18.803,201.72,826.639,1425.706,55.336,214.199,229.091,220.099,52.915,0.994,0
2026-07-27 09:54:36.043783,1003,31.92,5.824,2.791,18.9,5.281,19.633,194.626,846.987,1263.716,51.915,217.605,229.431,220.789,51.886,0.933,0
2026-07-27 09:55:27.215826,1003,31.441,6.04,3.012,13.904,5.186,18.705,193.068,831.741,1409.367,49.054,213.814,230.991,219.5,50.125,0.883,0
2026-07-27 09:56:20.081264,1003,31.027,5.767,3.969,15.835,5.472,18.473,188.708,884.909,1386.373,60.457,215.5,223.655,221.389,52.002,0.805,0
2026-07-27 09:57:13.965984,1003,32.416,6.257,2.766,18.26,5.214,18.375,189.984,851.373,1336.976,53.982,214.064,223.406,221.627,51.287,1.102,0
2026-07-27 09:58:04.451548,1003,31.105,5.907,2.844,14.008,5.107,18.096,187.702,809.113,1465.59,56.374,215.135,232.259,217.83,52.828,1.002,0
2026-07-27 09:58:54.291489,1003,31.242,6.073,2.634,17.996,5.126,18.583,200.307,864.36,1320.266,54.97,215.491,226.092,220.642,52.241,1.112,0
2026-07-27 09:59:42.131469,1003,31.019,5.851,3.022,11.287,5.575,17.799,190.295,865.897,1350.195,59.759,214.758,221.308,221.751,52.753,0.982,0
2026-07-27 10:00:38.672193,1003,32.052,6.117,3.178,13.489,5.261,18.8,187.836,817.672,1246.576,59.136,213.544,226.743,220.509,52.836,0.997,0
2026-07-27 10:01:30.901417,1003,32.217,6.133,2.608,15.783,5.189,19.196,196.048,825.161,1142.486,60.659,214.583,226.979,219.885,51.68,0.969,0
2026-07-27 10:02:27.651841,1003,32.167,5.664,3.827,21.542,5.069,18.272,190.103,830.361,1440.106,60.819,216.349,228.465,218.345,52.175,0.959,0
2026-07-27 10:03:15.473448,1003,32.162,5.864,2.574,16.335,5.104,18.76,204.28,890.631,1297.444,54.493,213.197,225.822,219.562,52.796,1.026,0
2026-07-27 10:04:07.880327,1003,31.201,5.969,3.284,16.384,5.524,18.492,195.247,848.44,1448.299,51.844,216.957,234.738,219.324,52.156,0.966,0
2026-07-27 10:04:56.168448,1003,32.336,5.895,3.015,18.64,4.925,18.767,196.23,786.929,1320.054,56.876,215.114,223.679,220.992,51.423,1.105,0
2026-07-27 10:05:53.656710,1003,31.402,6.174,3.709,13.501,5.401,19.076,196.247,816.101,1340.748,59.673,215.858,219.289,221.13,53.011,1.152,0
2026-07-27 10:06:54.158727,1003,30.729,5.881,2.542,9.023,5.412,18.779,198.426,871.76,1367.514,57.955,213.735,221.279,219.736,52.018,1.143,0
2026-07-27 10:07:50.070721,1003,31.287,6.143,3.326,19.988,5.265,19.046,199.262,839.162,1304.15,49.649,214.821,224.346,218.796,51.449,1.169,0
2026-07-27 10:08:38.579123,1003,31.663,6.097,4.38,17.391,5.143,18.843,195.176,815.406,1212.7,57.741,214.201,229.436,217.381,53.341,0.874,0
2026-07-27 10:09:26.971535,1003,31.178,5.978,2.178,14.976,4.755,19.048,188.904,840.025,1275.936,53.298,215.354,226.574,220.641,50.666,1.132,0
2026-07-27 10:10:18.669062,1003,31.573,6.151,2.487,16.132,5.399,18.72,194.078,879.458,1269.247,57.593,213.69,228.89,220.539,51.533,1.01,0
2026-07-27 10:11:11.103570,1003,31.768,5.692,4.188,18.42,4.721,18.729,195.356,914.107,1347.15,61.551,214.255,224.614,217.429,51.598,1.011,0
2026-07-27 10:12:04.725310,1003,31.705,5.988,2.924,15.703,5.25,18.945,185.207,849.319,1444.945,47.028,217.481,229.157,220.56,52.614,0.921,0
2026-07-27 10:12:58.206145,1003,31.828,5.845,3.065,16.333,5.216,18.487,182.371,865.198,1288.322,63.83,215.776,220.774,220.982,51.755,0.958,0
2026-07-27 10:13:50.260735,1003,31.41,5.979,2.811,20.681,5.43,18.8,187.724,848.094,1341.536,53.107,215.456,228.092,216.633,51.521,0.757,0
2026-07-27 10:14:41.550405,1003,31.136,5.906,3.943,13.14,4.931,17.995,183.294,857.349,1370.298,61.683,215.436,229.93,218.725,52.73,1.061,0
2026-07-27 10:15:30.988974,1003,30.765,6.012,2.08,17.19,4.916,17.442,192.081,824.175,1282.495,61.032,216.75,223.542,222.921,52.547,0.978,0
2026-07-27 10:16:25.104113,1003,31.456,6.002,3.705,13.189,5.36,18.585,190.363,892.906,1382.754,56.235,214.848,234.475,220.027,51.799,0.943,0
2026-07-27 10:17:09.682045,1003,31.231,6.028,2.158,19.595,5.149,18.05,195.532,837.707,1443.541,59.409,216.124,219.536,222.695,52.163,1.147,0
2026-07-27 10:18:01.992635,1003,31.441,6.036,2.107,16.674,4.595,19.688,199.255,819.116,1383.451,54.554,212.168,230.357,220.232,51.211,1.001,0
2026-07-27 10:18:54.702234,1003,30.465,6.115,2.38,14.42,5.198,18.049,196.736,828.695,1345.731,50.251,214.856,230.92,221.29,51.84,0.898,0
2026-07-27 10:19:46.010936,1003,30.741,5.748,2.927,12.549,5.742,18.987,197.607,870.284,1278.519,62.279,214.629,223.776,219.603,51.951,0.998,0
2026-07-27 10:20:40.551798,1003,31.755,6.102,2.593,15.195,5.365,18.101,200.676,830.732,1339.913,54.631,214.371,228.739,219.17,51.094,1.188,0
2026-07-27 10:21:35.624771,1003,30.682,5.697,2.559,16.427,4.844,18.513,193.043,894.984,1286.008,65.063,215.887,223.801,218.056,50.843,0.986,0
2026-07-27 10:22:28.262452,1003,31.405,5.441,2.471,18.664,5.341,17.857,179.359,869.547,1300.134,61.209,214.839,228.638,220.624,51.721,1.089,0
2026-07-27 10:23:27.480885,1003,31.085,6.394,2.481,13.485,5.495,17.801,184.533,875.984,1339.621,53.953,214.807,226.472,218.957,52.739,0.921,0
2026-07-27 10:24:17.309825,1003,31.053,5.812,2.468,14.103,4.682,18.698,197.99,838.857,1332.307,59.972,214.059,227.409,218.828,52.406,1.054,0
2026-07-27 10:25:07.864745,1003,31.543,5.91,3.134,14.857,5.114,18.288,196.177,832.978,1437.814,59.717,214.528,224.948,218.108,51.58,1.023,0
2026-07-27 10:25:58.568305,1003,31.514,5.627,2.638,14.217,5.59,18.972,199.171,851.955,1300.025,64.735,212.592,224.97,220.024,53.816,1.0,0
2026-07-27 10:26:54.090925,1003,31.773,5.909,1.481,14.817,4.743,19.275,212.055,816.573,1383.035,55.446,214.621,224.155,220.899,51.25,0.946,0
2026-07-27 10:27:47.224713,1003,30.949,6.041,2.979,13.826,5.116,17.57,196.316,864.7,1310.511,56.524,213.302,230.102,219.701,52.385,0.969,0
2026-07-27 10:28:33.225813,1003,31.058,6.049,3.427,16.959,5.135,19.156,194.427,877.601,1272.566,59.32,216.854,234.409,219.597,51.63,0.793,0
2026-07-27 10:29:24.198963,1003,32.062,5.759,2.841,14.889,5.075,17.923,197.077,830.931,1401.564,57.576,215.88,236.968,221.825,52.85,0.822,0
2026-07-27 10:30:14.328776,1003,31.388,5.911,2.281,16.025,5.613,18.3,187.859,871.003,1385.606,51.661,216.096,231.333,218.054,51.92,0.829,0
2026-07-27 10:31:11.610373,1003,31.683,6.074,3.425,16.7,5.567,17.659,199.529,858.385,1298.989,61.762,213.415,227.385,222.164,51.833,0.832,0
2026-07-27 10:32:01.087957,1003,31.251,6.048,2.218,12.827,5.109,17.677,193.972,883.371,1084.361,64.212,216.006,231.596,218.373,52.675,0.969,0
2026-07-27 10:32:53.036835,1003,31.728,6.026,2.817,17.365,4.895,17.333,205.097,898.665,1445.252,58.144,214.199,228.886,219.851,51.884,0.944,0
2026-07-27 10:33:40.124802,1003,30.256,6.152,2.988,16.482,5.582,18.257,185.397,873.671,1416.061,52.155,215.332,225.971,220.438,52.517,0.884,0
2026-07-27 10:34:32.616226,1003,32.076,5.978,3.615,16.484,5.432,18.537,195.027,849.368,1448.11,57.025,214.776,235.7,221.172,51.923,1.132,0
2026-07-27 10:35:30.488292,1003,31.272,6.278,3.329,15.693,5.195,18.277,191.235,885.967,1452.664,53.681,213.346,231.528,218.078,50.161,0.97,0
2026-07-27 10:36:19.889493,1003,30.876,5.941,3.136,15.38,5.396,17.426,188.601,852.372,1351.252,56.412,213.755,224.305,220.196,53.509,1.097,0
2026-07-27 10:37:14.796743,1003,30.969,6.139,3.53,16.124,5.394,17.326,198.736,843.299,1314.605,58.279,215.791,231.475,219.26,52.363,0.837,0
2026-07-27 10:38:06.154217,1003,31.368,6.146,2.34,16.22,4.938,18.506,193.095,833.317,1197.718,60.255,215.753,229.856,221.191,51.784,1.046,0
2026-07-27 10:38:58.093126,1003,31.445,5.672,3.901,13.286,5.022,18.973,202.983,853.835,1361.524,63.402,213.353,223.501,219.245,52.955,1.108,0
2026-07-27 10:39:52.028685,1003,31.571,6.088,1.253,19.623,5.202,18.649,191.815,880.149,1311.806,60.134,216.364,227.754,217.672,51.323,1.043,0
2026-07-27 10:40:40.108765,1003,30.904,5.872,3.814,14.4,4.62,19.621,192.644,821.087,1283.458,53.056,214.542,227.204,220.437,51.362,0.95,0
2026-07-27 10:41:29.716321,1003,31.936,5.798,2.52,16.153,5.097,18.477,207.088,815.036,1234.505,60.364,213.461,216.54,219.961,51.01,0.968,0
2026-07-27 10:42:18.890121,1003,31.238,5.915,3.217,18.68,4.962,18.689,186.895,815.611,1262.423,56.3,214.341,221.529,222.129,51.86,1.037,0
2026-07-27 10:43:16.165684,1003,31.213,6.032,3.826,15.214,5.251,18.487,190.298,880.635,1235.597,56.774,213.373,232.035,221.153,51.537,1.006,0
2026-07-27 10:44:11.455194,1003,31.387,5.687,3.32,16.545,4.862,18.031,176.461,862.549,1434.399,57.441,214.13,224.443,218.944,51.797,1.12,0
2026-07-27 10:45:06.537090,1003,31.831,6.005,3.212,10.96,5.329,18.401,192.319,893.76,1444.83,58.067,214.426,229.944,221.166,50.971,0.896,0
2026-07-27 10:46:01.689352,1003,31.483,5.956,3.494,11.442,5.267,19.003,199.145,835.949,1286.907,61.753,215.619,232.804,220.115,51.52,1.105,0
2026-07-27 10:46:56.212890,1003,31.229,6.208,2.156,15.941,5.169,19.027,197.459,815.541,1454.094,59.587,215.975,218.791,220.855,52.319,1.032,0
2026-07-27 10:47:43.149185,1003,31.338,5.873,2.242,16.436,5.341,18.715,195.865,896.153,1358.732,52.521,216.276,234.258,219.09,52.956,1.021,0
2026-07-27 10:48:33.288455,1003,32.11,6.238,3.155,18.544,5.378,19.449,189.742,829.672,1474.801,51.191,215.943,226.773,219.544,52.031,0.98,0
2026-07-27 10:49:24.610986,1003,32.028,6.077,2.887,17.843,5.129,18.774,193.858,870.6,1400.702,60.231,212.716,229.12,220.78,51.651,1.116,0
2026-07-27 10:50:17.023170,1003,31.683,5.993,2.822,12.338,5.211,18.696,192.615,812.308,1403.734,59.763,213.266,235.635,220.876,52.441,0.902,0
2026-07-27 10:51:05.849778,1003,31.574,6.255,3.706,18.917,4.996,19.401,194.967,856.243,1370.826,62.797,216.317,231.546,217.471,52.824,0.873,0
2026-07-27 10:51:53.527117,1003,32.657,6.385,3.656,13.262,4.993,18.071,196.045,846.269,1288.653,57.086,214.441,226.75,220.694,52.786,1.002,0
2026-07-27 10:52:42.240630,1003,31.732,5.958,2.475,17.984,5.674,19.357,192.895,809.705,1237.773,58.676,214.834,225.256,218.986,52.358,0.924,0
2026-07-27 10:53:31.874223,1003,31.59,5.852,3.252,14.961,5.139,17.916,195.143,905.866,1367.413,59.505,215.759,225.611,220.281,51.472,1.032,0
