timestamp,machine_erp_ref,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,scrap_flag
2026-07-27 15:00:10.768202,870,38.218,6.95,4.013,23.645,5.24,19.584,199.592,961.57,2176.073,62.734,210.063,244.447,225.287,51.514,1.439,0
2026-07-27 15:01:14.262857,870,38.402,6.652,2.856,18.26,5.621,19.426,208.659,909.03,2212.888,59.424,210.509,232.634,223.781,49.919,1.45,0
2026-07-27 15:02:15.540165,870,39.408,6.925,2.132,16.158,5.237,19.154,205.936,889.443,2204.589,59.078,211.779,238.802,224.605,50.197,1.263,0
2026-07-27 15:03:21.164010,870,37.775,7.181,3.107,17.786,5.564,19.443,210.748,902.709,2204.359,63.033,209.397,229.662,225.682,50.372,1.356,0
2026-07-27 15:04:23.418796,870,38.101,6.969,2.808,16.301,5.318,20.146,196.479,895.83,2176.091,57.139,210.389,236.103,224.921,48.93,1.397,0
2026-07-27 15:05:24.626933,870,38.118,6.726,3.403,17.761,5.559,19.253,208.745,971.774,2123.083,54.927,209.612,228.769,224.112,49.632,1.474,0
2026-07-27 15:06:32.377737,870,38.237,6.373,3.498,17.137,5.366,19.97,204.859,933.73,2171.953,57.485,211.868,229.816,224.709,50.519,1.438,0
2026-07-27 15:07:31.369327,870,37.787,6.492,2.716,19.05,5.388,19.278,203.17,881.663,2329.959,63.506,209.748,237.904,225.031,48.895,1.547,0
2026-07-27 15:08:34.605948,870,38.387,6.833,3.284,17.498,5.528,19.852,205.758,904.319,2268.879,55.77,210.492,234.461,226.502,49.949,1.809,0
2026-07-27 15:09:29.921142,870,39.19,6.604,3.911,21.968,5.771,20.154,206.299,924.243,2165.308,60.551,209.464,234.718,226.343,50.796,1.424,0
2026-07-27 15:10:30.639106,870,37.976,6.526,4.446,21.063,5.451,19.327,205.175,930.517,2315.371,64.204,210.061,235.064,224.768,49.701,1.499,0
2026-07-27 15:11:26.493601,870,38.016,6.975,3.244,16.445,5.461,20.595,197.88,919.359,2081.624,60.244,210.602,226.543,224.516,49.086,1.509,0
2026-07-27 15:12:23.279406,870,37.487,7.054,3.54,17.119,5.391,20.232,200.89,887.801,2207.395,57.739,209.802,233.294,225.958,49.58,1.822,0
2026-07-27 15:13:22.460955,870,37.126,6.565,2.953,16.33,5.526,19.404,206.793,936.63,2081.603,62.427,208.979,234.986,224.167,50.044,1.453,0
2026-07-27 15:14:24.195554,870,37.481,7.137,3.277,18.728,4.895,19.134,205.526,919.501,2306.983,59.884,208.961,236.578,225.831,50.904,1.251,0
2026-07-27 15:15:24.570397,870,37.298,6.67,3.975,20.393,5.43,18.094,200.113,932.892,2136.365,58.947,212.181,224.468,226.595,50.031,1.441,0
2026-07-27 15:16:28.907955,870,37.354,6.841,3.176,17.962,5.74,20.063,210.263,854.318,2264.018,57.401,209.707,239.167,226.919,49.04,1.168,0
2026-07-27 15:17:21.513167,870,37.655,6.417,2.996,21.732,5.114,19.896,205.222,925.638,2267.633,60.28,212.027,230.812,224.021,49.486,1.366,1
2026-07-27 15:18:25.773368,870,37.468,6.988,3.322,20.177,5.678,19.378,207.289,955.824,2272.593,63.182,210.533,237.224,225.271,49.721,1.405,0
2026-07-27 15:19:22.529991,870,37.531,6.448,2.985,20.145,6.022,18.136,213.58,917.351,2192.654,57.98,210.938,235.317,225.077,50.629,1.395,0
2026-07-27 15:20:18.757482,870,37.461,6.461,3.027,21.809,5.643,18.501,206.893,911.701,2038.724,59.293,209.396,238.869,223.144,49.828,1.72,0
2026-07-27 15:21:22.370992,870,37.457,6.838,3.492,19.038,5.557,18.601,202.516,893.9,2211.991,63.595,211.315,241.252,225.651,49.438,1.703,0
2026-07-27 15:22:23.269197,870,39.288,6.447,2.945,19.559,5.917,19.72,194.391,856.44,2175.77,59.743,210.943,235.356,224.979,50.072,1.509,0
2026-07-27 15:23:22.706978,870,37.552,6.763,2.133,19.354,5.646,19.32,197.808,917.655,2186.26,59.505,212.1,236.113,224.772,50.38,1.683,0
2026-07-27 15:24:28.231427,870,37.695,6.496,3.097,18.296,5.955,19.875,196.946,901.618,2150.925,54.662,209.132,225.698,225.053,49.533,1.51,0
2026-07-27 15:25:31.269204,870,38.22,7.01,3.07,16.833,5.448,18.786,195.623,956.563,2130.403,60.238,210.464,231.954,224.663,50.505,1.643,0
2026-07-27 15:26:34.166510,870,37.291,6.977,3.405,20.852,6.086,19.415,204.54,882.269,2112.8,62.049,212.041,231.171,224.353,50.965,1.336,0
2026-07-27 15:27:29.487589,870,37.107,6.612,3.648,17.067,5.59,19.676,191.1,920.64,2219.284,58.744,209.133,234.765,225.99,49.583,1.462,0
2026-07-27 15:28:29.038277,870,37.376,6.947,3.417,18.188,5.811,20.38,203.933,929.798,2178.716,60.769,209.107,234.775,224.963,50.636,1.523,0
2026-07-27 15:29:31.382392,870,37.918,6.629,3.015,21.245,5.645,19.378,204.749,928.329,2136.931,58.222,210.746,234.583,226.404,49.938,1.666,0
2026-07-27 15:30:27.355231,870,38.06,6.976,3.505,23.042,5.932,19.657,206.384,892.913,2135.315,53.987,209.861,236.284,225.827,49.858,1.602,0
2026-07-27 15:31:28.268038,870,38.352,6.825,3.731,22.843,6.129,18.625,208.16,907.002,2150.106,51.953,210.322,243.667,225.89,50.055,1.363,0
2026-07-27 15:32:25.561751,870,38.235,7.075,3.037,20.139,5.526,18.879,206.96,929.372,2074.451,63.766,209.038,238.206,223.321,50.618,1.527,0
2026-07-27 15:33:27.317055,870,38.906,6.655,3.265,19.102,5.35,19.588,208.617,911.963,2187.411,67.578,210.116,237.574,225.016,49.345,1.405,0
2026-07-27 15:34:29.718551,870,38.033,6.777,4.304,20.855,5.029,20.187,199.896,927.697,2175.434,65.395,211.151,235.18,226.015,49.691,1.506,0
2026-07-27 15:35:31.717049,870,38.019,6.889,3.728,17.04,5.618,19.073,201.456,870.028,2100.662,56.944,210.015,235.243,226.572,50.23,1.519,0
2026-07-27 15:36:31.716984,870,37.497,7.139,4.08,18.578,5.607,19.051,222.671,909.228,2214.356,63.546,211.437,236.828,225.062,50.258,1.531,0
2026-07-27 15:37:29.946479,870,37.999,6.815,3.501,22.715,6.041,18.442,210.451,938.026,2166.616,57.75,207.899,235.137,223.692,51.315,1.528,0
2026-07-27 15:38:33.029513,870,37.583,6.582,3.072,18.888,5.729,18.33,211.169,912.76,2233.91,56.886,210.621,242.077,226.667,50.728,1.44,0
2026-07-27 15:39:31.780437,870,37.336,6.414,3.747,18.677,5.012,18.028,195.525,855.852,2288.969,65.192,210.492,231.781,224.116,50.491,1.443,0
2026-07-27 15:40:36.855234,870,39.0,6.734,3.184,18.394,5.435,19.977,212.093,923.086,2166.643,57.067,209.98,237.892,222.987,51.887,1.557,0
2026-07-27 15:41:42.584378,870,37.309,6.794,2.746,22.091,5.499,19.278,193.6,912.28,2294.919,58.945,212.181,232.224,225.073,48.669,1.201,0
2026-07-27 15:42:40.386936,870,39.007,6.331,2.969,19.187,5.582,19.642,194.579,892.728,2184.61,58.861,210.201,236.714,224.941,50.096,1.364,0
2026-07-27 15:43:44.663841,870,38.641,6.804,3.586,16.561,5.77,19.193,209.924,947.04,2251.989,57.352,209.421,237.16,226.48,49.774,1.34,0
2026-07-27 15:44:48.126286,870,37.954,6.971,3.348,17.531,5.446,19.867,214.365,943.684,2242.511,66.08,210.464,236.74,226.305,48.737,1.58,0
2026-07-27 15:45:45.059063,870,37.248,6.491,3.223,18.918,5.853,19.854,197.576,901.832,2120.632,65.61,208.156,234.269,224.418,50.489,1.462,0
2026-07-27 15:46:42.359399,870,37.909,6.649,3.197,15.758,6.033,19.4,197.847,925.549,2209.308,53.849,209.493,230.191,223.793,49.286,1.506,0
2026-07-27 15:47:39.822744,870,37.457,6.294,3.359,18.309,5.331,18.695,201.692,917.72,2218.901,61.805,209.019,233.637,224.636,49.098,1.401,0
2026-07-27 15:48:37.433164,870,38.887,6.682,4.016,17.18,6.352,20.326,189.909,897.29,2255.793,59.42,207.52,236.925,225.252,50.438,1.516,0
2026-07-27 15:49:41.417589,870,38.348,6.65,2.479,15.222,5.842,18.699,206.132,955.514,2201.31,57.145,209.178,226.311,225.811,49.554,1.268,0
2026-07-27 15:50:48.060089,870,38.561,6.984,3.522,19.209,5.476,19.058,208.168,902.21,2201.294,58.508,210.659,236.511,224.564,50.822,1.601,0
2026-07-27 15:51:39.837421,870,37.849,6.764,3.958,20.301,5.379,19.443,200.604,913.615,2125.498,60.809,210.016,233.995,225.845,49.733,1.255,0
2026-07-27 15:52:42.630627,870,37.962,6.902,3.507,21.203,5.856,18.858,190.976,908.056,2218.306,60.379,211.467,230.009,224.306,50.223,1.597,0
2026-07-27 15:53:46.365741,870,38.326,6.976,3.634,18.474,6.026,19.927,200.36,926.894,2118.29,62.405,209.427,235.671,227.013,51.176,1.149,0
2026-07-27 15:54:50.364121,870,37.796,7.287,3.939,17.519,5.658,19.45,212.913,967.763,2195.582,62.712,208.949,241.298,225.415,51.06,1.343,0
2026-07-27 15:55:56.032021,870,38.832,6.827,2.966,18.001,5.988,19.812,209.724,950.347,2215.062,54.168,210.304,239.612,223.538,49.858,1.352,0
2026-07-27 15:56:53.149896,870,37.689,6.584,3.472,22.569,6.125,18.729,204.656,978.969,2306.267,59.475,211.019,231.632,224.252,49.504,1.61,0
2026-07-27 15:57:53.791748,870,38.751,6.593,2.802,16.328,6.033,20.141,204.279,944.934,2067.758,59.106,210.329,243.635,224.112,50.117,1.584,0
2026-07-27 15:58:57.194114,870,37.502,6.88,3.781,18.344,6.029,19.557,202.859,935.622,2270.899,63.427,209.843,237.353,224.645,50.164,1.337,0
2026-07-27 15:59:59.691788,870,37.701,6.916,4.198,16.777,5.565,19.949,209.993,842.938,2289.289,50.876,210.847,238.337,223.668,49.658,1.692,0
2026-07-27 16:01:01.313963,870,37.845,6.861,3.721,20.783,5.487,19.883,209.451,931.83,2195.532,67.087,209.689,235.354,224.609,50.97,1.375,0
2026-07-27 16:02:01.685717,870,37.778,6.644,2.906,17.235,5.485,19.123,196.692,903.775,2242.888,59.957,210.937,233.792,224.494,49.274,1.553,0
2026-07-27 16:03:01.595845,870,37.58,7.114,4.668,14.6,5.477,20.259,203.27,888.734,2171.014,61.37,209.048,228.559,225.381,49.886,1.387,0
2026-07-27 16:04:00.692176,870,36.864,6.781,3.934,17.402,5.431,19.213,202.194,905.844,2109.085,52.509,209.744,241.348,224.51,49.87,1.598,0
2026-07-27 16:05:01.693804,870,38.074,6.6,3.005,18.95,5.187,19.54,211.772,908.119,2292.526,58.717,209.708,236.606,226.086,49.454,1.405,0
2026-07-27 16:06:08.385488,870,37.594,7.091,3.485,20.592,6.224,20.08,211.483,883.478,2206.689,55.626,211.893,234.23,224.594,49.513,1.439,0
2026-07-27 16:07:11.323553,870,37.761,7.206,3.17,21.072,5.397,18.058,200.152,909.03,2235.4,64.056,210.613,239.626,223.629,49.482,1.278,0
2026-07-27 16:08:11.258430,870,38.347,7.156,3.417,16.363,5.528,19.802,208.072,984.736,2057.613,58.031,207.196,236.007,222.235,50.406,1.382,0
2026-07-27 16:09:13.978485,870,37.589,6.518,3.829,17.461,5.581,19.971,208.969,875.846,2208.486,59.428,212.099,230.035,225.296,50.278,1.487,0
2026-07-27 16:10:10.804490,870,37.959,7.199,3.206,18.25,5.569,19.142,204.372,929.641,2112.964,57.211,211.059,235.044,224.448,49.269,1.189,0
2026-07-27 16:11:06.917994,870,37.585,6.686,2.828,18.221,5.518,19.752,205.219,929.826,2320.414,56.009,211.768,233.104,223.243,48.64,1.414,0
2026-07-27 16:12:08.021633,870,38.916,6.647,2.737,14.642,5.72,20.648,213.088,931.393,2230.056,62.899,211.319,233.308,225.057,50.13,1.52,0
2026-07-27 16:13:14.865573,870,38.457,6.872,3.389,18.181,5.713,19.297,201.913,920.12,2245.668,56.088,208.951,241.18,224.126,50.487,1.614,0
2026-07-27 16:14:26.963179,870,37.977,6.731,3.81,16.639,5.725,19.717,212.261,934.282,2098.864,60.739,209.179,237.168,226.349,50.295,1.497,0
2026-07-27 16:15:28.837599,870,38.026,6.667,2.566,20.064,5.447,18.718,211.536,878.283,2261.418,57.88,208.756,238.158,224.088,49.088,1.427,0
2026-07-27 16:16:26.963903,870,37.057,6.699,3.361,22.454,5.434,19.918,206.418,905.311,2209.58,61.619,210.169,239.947,226.943,51.05,1.583,0
2026-07-27 16:17:26.032829,870,37.636,6.828,3.404,19.87,6.021,19.858,200.063,913.35,2270.783,63.439,207.857,237.926,224.912,49.889,1.386,0
2026-07-27 16:18:27.158794,870,38.828,6.706,3.051,17.507,5.781,20.156,208.041,979.118,2252.965,60.404,210.427,237.899,225.328,50.148,1.435,0
2026-07-27 16:19:27.118777,870,37.672,6.963,2.755,18.174,5.801,18.505,206.704,907.569,2311.829,63.764,210.15,237.571,225.767,49.783,1.458,0
2026-07-27 16:20:24.546757,870,37.915,6.76,3.493,22.352,5.634,19.84,194.956,891.093,2187.229,63.633,209.106,235.732,225.666,50.065,1.338,0
2026-07-27 16:21:19.437635,870,37.066,6.61,3.564,14.503,5.497,20.24,208.56,942.971,2263.026,61.373,212.235,235.775,225.218,49.446,1.45,0
2026-07-27 16:22:26.739024,870,38.261,6.531,3.368,18.982,6.032,19.829,200.984,950.158,2202.031,60.809,210.993,232.233,223.476,49.183,1.409,0
2026-07-27 16:23:35.061930,870,37.921,6.892,3.397,20.247,5.834,19.515,207.944,920.982,2120.255,56.764,206.299,233.795,228.262,51.249,1.384,0
2026-07-27 16:24:37.681636,870,37.389,6.825,3.226,21.44,6.066,18.312,213.162,866.711,2226.773,57.186,210.862,236.482,223.65,49.42,1.394,0
2026-07-27 16:25:40.989345,870,37.246,6.891,3.307,13.867,5.418,18.937,193.92,920.961,2124.913,61.064,209.592,236.03,223.576,50.899,1.635,0
2026-07-27 16:26:42.030427,870,39.118,6.817,4.321,16.43,5.691,19.0,198.535,900.563,2221.27,56.864,209.806,232.439,225.463,49.721,1.493,0
2026-07-27 16:27:46.020948,870,37.719,6.895,3.514,17.419,5.681,20.205,197.655,925.05,2148.908,58.052,211.154,234.464,226.182,51.773,1.396,0
2026-07-27 16:28:42.134669,870,37.613,6.645,3.794,17.909,5.666,18.499,199.023,897.5,2179.622,62.656,210.01,233.711,223.697,50.767,1.444,0
2026-07-27 16:29:45.321645,870,38.397,6.758,2.961,17.155,5.943,20.882,205.735,917.286,2124.697,63.79,209.611,239.912,226.711,50.11,1.369,0
2026-07-27 16:30:46.641665,870,36.855,7.156,2.962,17.715,5.161,19.179,202.354,900.895,2322.097,48.695,208.622,234.867,223.627,49.596,1.517,0
2026-07-27 16:31:45.922515,870,38.826,6.859,3.462,18.024,4.836,19.694,195.626,861.204,2147.134,59.615,210.108,233.313,226.07,49.7,1.516,0
2026-07-27 16:32:42.992941,870,37.714,7.039,3.049,18.223,5.936,19.731,195.057,951.475,2188.959,63.179,209.433,230.808,225.42,50.775,1.502,0
2026-07-27 16:33:41.301353,870,37.825,6.51,2.912,18.003,5.613,18.995,190.155,888.666,2181.662,58.348,210.667,230.544,227.757,49.449,1.407,0
2026-07-27 16:34:42.153982,870,37.515,6.687,2.992,19.744,5.92,19.284,208.562,922.735,2200.279,62.472,210.469,229.186,225.666,51.437,1.734,0
2026-07-27 16:35:42.502678,870,37.991,6.625,3.136,21.304,5.578,18.4,200.587,968.381,2131.239,62.094,212.692,237.289,225.589,49.685,1.399,0
2026-07-27 16:36:36.039157,870,37.588,6.534,4.504,22.421,5.284,20.131,197.158,895.916,2194.111,59.64,209.048,230.472,225.413,51.38,1.345,0
2026-07-27 16:37:35.442802,870,37.882,6.787,4.365,18.069,5.591,19.92,200.344,935.419,2212.016,57.929,209.147,230.893,226.425,49.954,1.427,0
2026-07-27 16:38:36.504140,870,37.399,6.695,4.003,21.303,5.537,19.102,204.691,889.619,2213.766,55.464,210.667,226.243,224.167,50.136,1.486,0
2026-07-27 16:39:38.444249,870,38.038,6.756,3.986,18.985,5.484,20.03,201.272,935.112,2296.57,53.826,209.051,232.433,224.787,50.587,1.32,0
2026-07-27 16:40:37.021003,870,37.74,6.817,3.813,15.826,6.114,19.494,210.0,904.117,2245.073,60.592,208.891,228.187,225.538,50.244,1.386,0
2026-07-27 16:41:43.544269,870,38.045,6.71,2.684,16.582,5.776,18.323,206.785,859.192,2333.364,53.763,208.585,228.601,226.823,49.609,1.469,0
2026-07-27 16:42:46.059631,870,37.777,6.899,3.802,20.846,5.397,20.173,202.956,939.528,2201.911,62.654,211.958,237.927,225.596,49.447,1.39,0
2026-07-27 16:43:53.294073,870,38.858,7.001,2.57,20.463,5.491,19.627,197.822,913.228,2195.154,63.687,209.419,234.965,223.541,49.7,1.456,0
2026-07-27 16:44:58.324670,870,37.871,6.396,4.175,21.414,5.943,20.02,211.222,930.06,2131.96,63.482,209.974,232.736,226.066,49.123,1.361,0
2026-07-27 16:46:01.790837,870,38.341,6.699,3.657,19.08,5.513,19.568,208.931,922.221,2164.637,57.679,208.869,238.65,225.672,49.61,1.505,0
2026-07-27 16:47:01.627474,870,37.92,6.979,3.001,15.569,5.728,19.295,192.522,896.523,2214.055,64.311,210.808,233.79,225.44,50.145,1.364,0
2026-07-27 16:48:05.255399,870,38.419,6.646,3.604,22.875,5.927,19.401,209.962,949.347,2188.51,49.23,210.467,229.891,225.57,48.968,1.558,0
2026-07-27 16:49:08.528502,870,37.648,7.143,2.893,18.625,6.241,18.774,208.046,929.162,2299.837,57.545,210.524,238.019,224.608,49.283,1.282,0
