timestamp,machine_erp_ref,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,scrap_flag
2026-07-27 06:13:01.446125,152,20.86,4.267,2.328,12.255,4.904,17.302,209.366,746.924,604.294,48.167,198.735,212.123,202.627,45.949,0.394,0
2026-07-27 06:13:36.680081,152,21.811,3.968,1.88,12.362,4.798,15.944,213.094,761.702,706.691,44.359,198.128,208.044,205.272,48.759,0.421,0
2026-07-27 06:14:14.799979,152,21.123,3.73,1.687,12.451,4.664,16.897,208.704,764.718,585.83,40.603,199.06,209.358,205.404,47.489,0.439,0
2026-07-27 06:14:55.331565,152,20.986,4.284,1.872,10.45,5.112,16.364,213.946,760.078,611.674,44.365,197.058,211.569,204.614,47.784,0.482,0
2026-07-27 06:15:34.495671,152,21.024,4.102,1.213,14.479,4.665,16.442,209.606,766.178,576.176,46.474,196.496,209.219,207.517,48.924,0.414,0
2026-07-27 06:16:14.791256,152,21.466,3.989,1.964,10.58,4.727,16.379,206.427,725.263,633.962,45.168,197.467,217.567,207.386,48.868,0.4,0
2026-07-27 06:16:54.886624,152,21.383,3.944,1.949,12.342,4.402,16.628,203.484,723.493,616.215,46.776,197.781,210.722,204.547,48.296,0.341,0
2026-07-27 06:17:32.982723,152,21.406,4.162,2.247,12.689,4.622,16.729,207.649,748.764,574.164,47.418,198.251,206.398,204.733,48.437,0.444,0
2026-07-27 06:18:09.620450,152,21.415,3.919,1.434,14.937,4.929,17.029,211.227,749.462,593.481,46.486,195.981,207.566,204.592,48.587,0.349,0
2026-07-27 06:18:45.637467,152,22.271,4.172,2.349,10.866,4.88,17.204,198.244,734.853,644.155,44.229,198.574,207.274,204.266,48.858,0.347,0
2026-07-27 06:19:20.020001,152,20.997,4.081,2.246,10.194,4.95,16.666,205.32,756.989,640.551,46.456,196.927,207.607,203.895,48.934,0.412,0
2026-07-27 06:20:00.732174,152,20.944,4.037,2.376,8.504,4.938,17.357,198.02,776.338,560.568,51.259,197.223,211.557,205.608,48.065,0.492,0
2026-07-27 06:20:37.978394,152,20.793,4.022,1.984,14.605,5.322,16.546,206.298,784.438,589.021,40.828,199.408,206.791,207.354,47.558,0.444,0
2026-07-27 06:21:12.091517,152,21.508,3.974,2.304,12.343,4.613,17.039,217.184,790.956,657.642,46.364,195.38,209.04,206.86,47.847,0.398,0
2026-07-27 06:21:52.905779,152,21.764,4.157,1.559,12.406,4.395,16.714,202.883,711.871,597.985,50.13,198.387,213.314,205.947,48.076,0.341,0
2026-07-27 06:22:31.120707,152,21.143,3.87,2.214,17.733,4.537,16.225,214.219,716.273,608.503,41.711,198.382,208.493,202.111,47.968,0.491,0
2026-07-27 06:23:11.327221,152,20.78,3.757,1.769,12.15,4.624,16.591,227.093,741.6,633.808,47.803,197.017,211.947,202.763,47.393,0.397,0
2026-07-27 06:23:48.730906,152,20.788,4.092,1.505,8.895,4.556,16.752,218.721,752.328,563.035,48.177,197.464,205.119,206.277,48.262,0.383,0
2026-07-27 06:24:24.922242,152,21.525,4.095,1.663,11.108,4.823,16.484,210.801,743.086,574.809,40.865,199.465,208.925,206.943,47.059,0.433,0
2026-07-27 06:25:03.938550,152,21.572,4.072,2.002,9.55,5.113,16.706,215.151,733.973,593.289,46.995,200.356,207.431,205.664,48.051,0.373,0
2026-07-27 06:25:43.143837,152,21.472,4.061,1.753,10.708,5.185,16.933,201.782,741.172,639.139,44.24,199.278,210.869,204.633,48.09,0.355,0
2026-07-27 06:26:20.505664,152,20.867,3.952,2.113,10.695,4.926,16.488,200.56,764.016,633.593,44.831,200.263,206.999,206.623,48.069,0.361,0
2026-07-27 06:27:01.500508,152,21.316,4.118,1.458,10.326,5.335,15.028,210.172,711.441,624.593,44.09,197.17,216.002,205.904,48.511,0.36,0
2026-07-27 06:27:41.656177,152,21.258,3.993,1.362,8.713,4.711,17.339,212.392,817.957,598.825,48.676,196.104,205.246,206.365,48.431,0.332,0
2026-07-27 06:28:20.943839,152,21.309,3.927,2.412,14.685,4.392,16.351,216.566,750.609,636.887,44.686,197.937,213.294,202.772,49.334,0.326,0
2026-07-27 06:28:56.413103,152,21.636,3.953,2.271,12.098,5.063,16.088,206.587,780.475,598.421,43.703,198.966,212.547,205.412,47.689,0.458,0
2026-07-27 06:29:31.561144,152,21.312,4.303,1.685,11.049,4.34,15.938,211.16,733.18,620.339,43.75,195.774,210.899,207.129,48.168,0.44,0
2026-07-27 06:30:12.294904,152,21.539,3.74,1.999,13.015,4.611,16.332,210.955,766.656,630.361,44.045,196.888,210.158,205.633,48.129,0.351,0
2026-07-27 06:30:45.305479,152,21.234,4.075,2.306,12.442,4.93,16.219,209.212,752.903,653.905,41.977,197.022,215.379,206.138,48.101,0.453,0
2026-07-27 06:31:23.098046,152,21.345,3.748,2.126,12.051,4.774,16.131,209.565,774.847,601.31,43.678,198.428,217.166,205.044,47.241,0.419,0
2026-07-27 06:32:01.432395,152,21.516,3.984,2.044,12.87,4.752,16.159,204.872,744.239,592.122,45.329,198.273,209.399,205.127,47.29,0.381,0
2026-07-27 06:32:38.315849,152,20.471,3.935,2.329,11.768,4.505,16.765,211.678,794.995,641.852,46.132,197.07,210.458,206.683,48.004,0.326,0
2026-07-27 06:33:16.235316,152,21.04,3.687,1.781,12.84,4.797,17.515,211.17,706.73,644.156,48.371,198.216,208.398,204.196,47.054,0.42,0
2026-07-27 06:33:55.193594,152,20.965,4.058,2.009,13.006,5.051,16.91,207.36,777.532,586.699,45.675,196.626,206.609,204.079,47.799,0.512,0
2026-07-27 06:34:31.854730,152,20.881,3.943,1.995,11.825,4.805,17.061,213.995,753.443,569.849,43.671,197.488,211.343,204.426,47.611,0.401,0
2026-07-27 06:35:11.864346,152,21.062,3.685,1.918,11.059,4.592,16.311,216.167,720.469,639.571,42.169,196.482,210.724,205.028,47.821,0.46,0
2026-07-27 06:35:51.192390,152,21.947,4.126,1.883,14.561,4.488,16.552,214.064,806.61,553.748,45.825,197.82,205.33,203.068,48.679,0.387,0
2026-07-27 06:36:28.782084,152,20.767,4.215,2.022,10.544,4.598,16.713,203.745,803.612,552.216,44.671,197.039,211.322,205.877,47.353,0.455,0
2026-07-27 06:37:04.897821,152,21.684,4.224,2.01,12.283,4.898,16.17,210.598,689.858,594.951,44.764,198.828,210.821,204.803,48.522,0.391,0
2026-07-27 06:37:42.691114,152,20.359,4.054,1.685,12.328,4.886,16.287,204.531,755.127,603.073,45.735,197.969,208.256,206.024,47.657,0.256,0
2026-07-27 06:38:25.503442,152,21.033,4.007,2.241,10.281,4.6,16.927,210.579,770.464,568.201,46.454,197.728,208.067,202.457,47.732,0.357,0
2026-07-27 06:39:01.776505,152,21.281,4.199,1.707,9.884,4.247,17.045,204.555,762.809,606.656,45.755,200.122,211.229,206.029,48.279,0.408,0
2026-07-27 06:39:43.266685,152,21.493,4.252,1.935,10.792,4.905,16.534,217.663,793.95,607.994,44.523,198.46,214.666,206.604,47.836,0.465,0
2026-07-27 06:40:17.264871,152,21.556,4.17,1.911,10.516,4.576,15.902,214.7,787.921,585.588,42.756,197.558,211.155,205.526,47.465,0.391,0
2026-07-27 06:40:53.302278,152,21.597,3.859,2.107,8.584,4.972,16.352,216.918,757.69,661.004,43.284,197.3,212.263,205.036,47.778,0.402,0
2026-07-27 06:41:30.065083,152,21.026,4.03,1.364,10.197,4.611,15.779,216.31,816.036,612.893,47.375,196.583,207.587,206.038,46.934,0.365,0
2026-07-27 06:42:10.229005,152,20.969,4.066,2.267,12.032,4.553,16.538,208.376,777.169,633.855,43.814,197.921,208.799,206.526,48.229,0.494,0
2026-07-27 06:42:48.355219,152,21.629,3.729,1.797,14.032,4.838,16.628,207.446,739.809,556.314,41.231,198.369,211.763,205.628,46.139,0.49,0
2026-07-27 06:43:29.342182,152,21.104,4.07,2.366,12.609,5.389,16.365,220.45,733.982,556.055,48.247,195.703,206.061,205.717,48.533,0.359,0
2026-07-27 06:44:06.583758,152,20.562,4.341,1.857,6.301,4.987,16.621,209.009,786.057,613.802,42.361,196.363,210.601,206.988,48.369,0.309,0
2026-07-27 06:44:44.460958,152,20.633,4.096,1.985,12.783,4.834,16.708,201.873,727.004,655.646,45.099,197.381,211.431,205.913,48.961,0.292,0
2026-07-27 06:45:21.711564,152,20.74,4.221,2.574,10.384,4.89,16.628,216.045,738.118,569.702,46.375,196.682,209.888,204.04,49.309,0.436,0
2026-07-27 06:46:04.331759,152,21.449,4.027,1.917,12.406,4.362,15.899,210.863,743.052,604.301,45.009,198.052,210.926,206.52,48.561,0.408,0
2026-07-27 06:46:39.777609,152,21.271,3.989,2.372,11.472,4.519,16.373,219.036,760.314,562.947,38.061,198.219,210.168,204.852,47.624,0.353,0
2026-07-27 06:47:16.618920,152,21.545,4.057,2.012,11.115,4.172,16.705,211.458,744.39,578.441,46.093,197.853,208.196,205.04,49.304,0.416,0
2026-07-27 06:47:52.389166,152,20.986,3.878,2.125,11.296,5.232,17.289,209.88,711.808,605.793,48.714,198.66,206.583,205.128,47.284,0.326,0
2026-07-27 06:48:31.696318,152,21.279,3.855,2.021,11.455,5.182,16.364,219.157,783.7,585.222,47.202,197.298,209.738,206.163,46.858,0.448,0
2026-07-27 06:49:07.094816,152,21.513,4.19,2.254,14.189,4.898,16.775,200.769,738.272,560.834,39.053,197.945,213.783,207.099,49.111,0.377,0
2026-07-27 06:49:49.249310,152,21.045,4.206,1.794,11.461,4.834,16.939,206.488,808.578,560.162,50.956,196.796,212.971,205.029,48.361,0.335,0
2026-07-27 06:50:27.433260,152,21.428,3.851,1.705,13.671,4.412,16.402,204.676,758.816,543.42,41.288,198.342,208.999,207.078,46.875,0.378,0
2026-07-27 06:51:06.373487,152,20.869,4.145,1.808,13.38,4.745,17.074,196.83,786.749,614.298,41.98,198.091,208.938,205.198,47.187,0.376,0
2026-07-27 06:51:45.429360,152,21.018,3.987,2.03,12.834,5.248,17.101,215.239,768.295,617.927,47.189,196.562,208.725,206.683,48.331,0.422,0
2026-07-27 06:52:23.383625,152,21.009,4.051,1.934,7.927,4.833,17.19,206.655,788.137,617.777,46.268,197.814,208.725,205.238,47.478,0.47,0
2026-07-27 06:53:01.661020,152,20.602,4.069,2.213,13.733,4.659,16.729,215.432,766.54,572.725,45.225,197.955,210.834,204.409,47.564,0.467,0
2026-07-27 06:53:39.854207,152,21.443,4.149,2.391,10.584,4.36,17.68,212.335,756.82,630.179,43.406,198.337,213.067,207.307,49.18,0.41,0
2026-07-27 06:54:19.038082,152,20.965,4.012,1.707,12.931,5.145,16.192,213.643,781.704,621.203,48.726,198.382,216.562,204.295,49.289,0.389,0
2026-07-27 06:54:55.163080,152,21.206,4.212,1.78,9.555,4.782,17.562,207.268,822.093,600.219,44.89,197.135,207.593,204.214,48.088,0.366,0
2026-07-27 06:55:30.901142,152,21.44,4.046,1.569,9.13,4.361,16.884,205.415,742.176,595.295,40.616,198.916,211.888,203.493,47.91,0.294,0
2026-07-27 06:56:10.772949,152,21.423,4.094,2.609,15.453,4.569,17.17,210.539,773.053,580.527,48.45,198.628,211.573,206.521,48.541,0.399,0
2026-07-27 06:56:48.768577,152,21.533,3.875,2.091,9.586,4.481,16.34,215.515,749.848,605.765,45.614,197.131,209.044,206.804,47.663,0.349,0
2026-07-27 06:57:22.193866,152,21.151,4.324,2.144,13.792,4.767,16.922,209.698,764.676,648.517,48.122,196.629,207.025,205.448,46.662,0.473,0
2026-07-27 06:57:59.110432,152,20.988,4.07,1.598,11.737,4.852,17.213,205.788,751.223,634.136,46.603,197.222,210.799,203.819,46.343,0.388,0
2026-07-27 06:58:40.598774,152,21.16,4.107,2.0,10.66,4.674,15.956,202.806,687.425,592.314,51.697,196.234,216.148,204.992,47.956,0.445,0
2026-07-27 06:59:18.233114,152,20.356,3.759,2.153,11.41,4.994,16.418,211.225,744.195,616.159,44.132,198.25,210.78,204.637,48.529,0.371,0
2026-07-27 06:59:55.022454,152,20.476,3.877,1.924,8.898,4.82,15.429,206.676,778.987,566.957,45.045,199.42,207.717,203.763,48.01,0.359,0
2026-07-27 07:00:29.614324,152,20.539,4.186,2.323,11.472,5.066,16.411,209.57,727.809,621.902,47.016,199.706,209.544,204.413,48.486,0.436,0
2026-07-27 07:01:06.319669,152,20.701,4.043,2.694,9.335,4.711,16.092,208.567,776.707,575.074,44.149,196.693,206.693,205.607,48.546,0.417,0
2026-07-27 07:01:41.666311,152,21.4,3.713,1.716,10.709,5.561,16.391,207.333,755.325,620.708,47.247,198.944,210.054,204.274,48.832,0.419,0
2026-07-27 07:02:20.644898,152,20.747,4.156,1.693,13.351,4.659,17.962,211.763,744.447,689.072,36.747,198.101,211.982,205.35,48.112,0.394,0
2026-07-27 07:02:58.757285,152,21.011,3.918,1.737,12.008,4.574,17.359,213.327,776.269,582.9,44.796,195.125,207.991,202.868,48.166,0.447,0
2026-07-27 07:03:35.928590,152,21.85,4.212,2.482,8.536,4.543,15.78,221.792,769.75,687.684,44.712,197.601,200.559,207.015,47.978,0.439,0
2026-07-27 07:04:12.190733,152,21.022,3.987,2.313,13.203,4.747,16.778,214.548,762.196,614.719,44.61,197.468,210.803,204.53,47.845,0.269,0
2026-07-27 07:04:53.671017,152,21.569,4.031,1.959,11.486,4.37,16.899,219.562,779.461,577.511,42.545,199.453,208.545,206.044,47.057,0.385,0
2026-07-27 07:05:30.062896,152,20.733,4.177,2.011,10.416,4.874,16.331,205.088,755.89,576.136,47.537,196.955,207.823,205.226,48.703,0.461,0
2026-07-27 07:06:06.463251,152,21.097,3.865,1.755,12.993,4.324,16.589,200.394,702.305,670.949,43.588,198.676,207.798,205.483,47.77,0.339,0
2026-07-27 07:06:43.909283,152,20.725,3.851,2.267,11.166,4.84,16.638,209.913,739.034,614.79,45.561,197.871,211.161,203.642,47.735,0.298,0
2026-07-27 07:07:21.674172,152,21.03,3.971,1.886,9.169,4.462,15.827,215.148,697.672,583.015,44.896,196.265,208.817,204.087,47.675,0.392,0
2026-07-27 07:08:00.773238,152,21.62,4.124,1.922,15.196,4.705,15.984,214.207,769.064,593.896,46.401,197.337,212.698,204.115,47.196,0.431,0
2026-07-27 07:08:40.894652,152,20.336,3.8,2.183,11.465,4.951,16.586,217.268,775.99,612.923,49.007,199.838,212.762,205.03,47.949,0.372,0
2026-07-27 07:09:20.845359,152,21.417,3.75,1.944,11.337,5.376,16.55,194.781,777.309,599.738,45.546,197.792,209.215,206.591,48.31,0.478,0
2026-07-27 07:10:04.385518,152,21.319,4.124,1.93,10.69,4.53,16.146,217.518,764.184,610.377,47.356,199.087,208.489,205.52,47.577,0.511,0
2026-07-27 07:10:38.525765,152,20.903,3.91,2.003,13.86,4.762,16.103,212.013,778.07,653.208,45.406,199.021,210.37,203.92,48.623,0.284,0
2026-07-27 07:11:17.052106,152,20.477,3.941,2.239,10.45,4.619,16.455,200.736,704.279,566.161,43.583,197.462,209.578,205.105,47.779,0.377,0
2026-07-27 07:11:53.865351,152,21.236,3.721,2.494,8.41,4.583,16.943,214.341,746.881,619.339,44.604,196.46,204.918,204.903,47.08,0.263,0
2026-07-27 07:12:36.447603,152,20.935,3.898,2.176,10.143,4.621,16.462,211.017,708.967,597.813,44.206,196.618,215.551,204.579,48.824,0.44,0
2026-07-27 07:13:14.847979,152,21.316,3.999,2.241,14.154,5.006,17.311,212.287,739.608,585.029,46.591,199.742,212.072,204.982,48.119,0.359,0
2026-07-27 07:13:48.220327,152,21.211,4.14,1.94,13.164,4.678,16.152,215.995,796.871,632.165,45.299,198.182,208.656,205.916,48.518,0.371,0
2026-07-27 07:14:27.210334,152,22.001,3.884,1.788,10.99,5.362,16.597,212.582,781.704,556.157,42.776,195.919,204.442,204.136,48.532,0.469,0
2026-07-27 07:15:05.818712,152,21.08,4.249,2.196,14.247,4.904,16.323,201.163,769.206,529.007,44.379,199.001,209.477,204.585,47.432,0.32,0
2026-07-27 07:15:45.546372,152,20.688,3.897,2.051,12.996,4.547,16.794,209.142,744.733,606.736,40.727,195.856,208.295,206.179,47.687,0.305,0
2026-07-27 07:16:21.896722,152,21.29,3.898,1.573,10.967,4.708,16.109,200.294,721.186,595.855,44.483,197.009,209.824,205.563,48.621,0.263,0
2026-07-27 07:17:00.644168,152,21.31,4.231,1.902,11.168,4.6,17.464,213.894,755.424,559.415,45.004,198.098,203.725,206.535,49.101,0.476,0
2026-07-27 07:17:38.027459,152,21.88,4.032,1.975,12.159,5.0,15.655,218.388,782.21,548.683,50.064,201.025,208.63,206.723,48.038,0.462,0
2026-07-27 07:18:14.496754,152,21.618,3.917,1.847,9.836,4.39,17.358,202.551,761.886,657.919,48.776,198.979,208.807,203.367,47.624,0.382,0
2026-07-27 07:18:53.278165,152,21.378,3.977,2.445,11.509,4.465,16.545,205.971,704.015,613.89,42.105,197.421,209.442,205.346,49.009,0.323,0
2026-07-27 07:19:31.626514,152,21.932,4.203,2.144,12.117,4.652,16.776,204.706,753.034,600.589,45.565,198.034,209.315,204.39,47.624,0.45,0
2026-07-27 07:20:12.020635,152,20.606,4.22,2.412,8.126,4.971,17.167,207.277,694.513,665.857,45.614,199.104,210.152,203.562,48.197,0.565,0
2026-07-27 07:20:50.082170,152,20.88,3.877,2.079,11.121,5.108,16.929,212.475,773.321,630.662,44.355,199.706,214.411,204.053,47.743,0.386,0
2026-07-27 07:21:29.459068,152,20.737,3.994,2.024,10.894,5.145,16.135,207.342,729.903,653.078,44.533,197.703,208.506,204.639,48.161,0.328,0
2026-07-27 07:22:04.706119,152,21.005,4.014,1.719,13.556,4.932,16.8,213.915,714.529,564.601,44.009,197.738,207.358,204.647,47.433,0.475,0
2026-07-27 07:22:45.885618,152,20.512,3.852,2.004,7.811,4.779,17.434,216.392,773.72,563.478,50.244,197.004,204.991,204.272,47.775,0.332,0
2026-07-27 07:23:22.113601,152,21.518,3.992,2.004,10.737,4.999,16.056,216.611,766.222,618.512,43.835,198.798,208.518,204.984,47.624,0.378,0
2026-07-27 07:24:02.172282,152,21.089,4.001,1.59,10.536,4.514,17.559,203.291,756.74,612.435,45.955,199.231,205.936,207.936,48.397,0.242,0
2026-07-27 07:24:40.772193,152,20.465,4.171,1.838,13.42,4.339,16.693,218.316,813.56,637.49,37.919,195.674,212.784,202.93,48.098,0.382,0
2026-07-27 07:25:19.083011,152,20.692,4.181,1.903,11.413,4.909,16.283,218.796,768.415,551.076,47.306,197.524,209.721,206.365,48.528,0.323,0
2026-07-27 07:25:58.816599,152,21.357,3.951,2.124,15.092,4.549,16.053,219.316,731.296,621.108,48.316,196.544,212.724,204.978,47.505,0.476,0
2026-07-27 07:26:31.937441,152,21.619,3.968,2.138,12.824,4.784,16.388,209.053,765.057,629.678,42.054,198.181,214.251,204.475,47.875,0.341,0
2026-07-27 07:27:08.629805,152,22.198,4.1,1.826,10.68,4.83,15.522,205.489,741.704,628.085,43.567,196.514,207.491,202.578,48.375,0.447,0
2026-07-27 07:27:48.330981,152,22.657,3.912,2.141,11.979,4.862,16.292,204.095,786.736,587.799,46.264,196.416,208.993,205.915,48.515,0.394,0
2026-07-27 07:28:30.713353,152,21.407,4.088,1.945,10.792,5.034,16.369,203.389,758.148,615.558,45.054,199.348,213.862,203.271,47.133,0.408,0
2026-07-27 07:29:08.657816,152,20.705,3.987,1.139,13.219,5.008,15.963,210.07,761.018,576.73,46.306,197.801,210.549,205.993,48.191,0.431,0
2026-07-27 07:29:41.100022,152,20.134,3.855,1.855,8.836,4.849,16.874,215.087,708.171,591.212,44.196,197.928,211.512,207.09,47.512,0.397,0
2026-07-27 07:30:18.376762,152,21.334,3.856,2.324,9.853,4.689,16.391,217.839,751.779,568.712,50.217,198.518,212.996,203.461,48.546,0.361,0
2026-07-27 07:30:56.239621,152,20.794,4.217,1.495,12.411,4.827,16.182,207.087,748.368,577.24,43.125,199.165,212.6,206.402,49.116,0.351,0
2026-07-27 07:31:36.769188,152,20.992,3.977,2.034,13.952,4.651,16.337,209.768,720.298,592.771,52.536,197.498,211.19,205.031,46.433,0.431,0
2026-07-27 07:32:14.879410,152,20.894,4.246,2.476,7.096,4.751,16.678,209.375,743.576,585.272,48.477,197.524,214.049,202.487,47.606,0.286,0
2026-07-27 07:32:49.968477,152,21.13,3.923,1.772,14.249,5.455,16.537,206.188,762.637,577.236,47.33,197.53,209.802,203.554,48.158,0.501,0
2026-07-27 07:33:30.165249,152,21.733,4.044,2.001,11.22,4.846,16.15,214.414,749.874,561.012,42.087,199.298,211.506,205.214,47.998,0.408,0
2026-07-27 07:34:09.461011,152,21.279,4.359,1.609,7.732,4.913,16.563,212.177,709.049,658.833,47.547,197.918,209.487,205.481,48.564,0.38,0
2026-07-27 07:34:45.867078,152,21.121,3.841,2.488,5.497,4.624,16.475,210.851,742.077,584.983,46.691,197.651,212.96,203.103,48.047,0.416,0
2026-07-27 07:35:25.508387,152,20.682,3.715,1.975,8.441,5.055,15.93,212.15,736.427,609.899,39.065,198.469,207.968,205.038,47.682,0.364,0
2026-07-27 07:36:02.262107,152,20.363,4.193,2.014,11.461,4.99,16.356,213.693,755.612,547.231,41.067,200.198,205.12,205.988,47.388,0.389,0
2026-07-27 07:36:39.582192,152,20.957,3.876,2.406,11.368,4.992,16.79,213.633,752.48,640.729,46.001,198.089,211.899,206.198,47.287,0.332,0
2026-07-27 07:37:16.374503,152,21.173,3.997,2.198,12.766,4.854,16.786,204.969,738.063,605.015,44.627,197.677,207.042,204.505,47.554,0.423,0
2026-07-27 07:37:53.667837,152,22.084,3.912,1.737,10.401,5.059,16.385,215.378,736.931,586.684,43.554,200.332,206.754,205.526,47.661,0.395,0
2026-07-27 07:38:33.735250,152,21.265,4.04,1.806,9.284,5.118,16.838,211.532,751.949,586.946,48.021,199.596,213.668,206.287,48.23,0.411,0
2026-07-27 07:39:07.663660,152,21.691,3.857,2.148,10.674,4.871,16.01,207.392,777.926,626.082,42.525,199.422,212.802,206.023,47.906,0.489,0
2026-07-27 07:39:48.181075,152,20.95,3.973,1.813,11.567,4.771,16.026,211.405,758.081,511.407,43.725,197.399,209.007,206.07,47.609,0.352,0
2026-07-27 07:40:26.583095,152,20.608,4.067,1.365,11.962,5.024,16.374,212.067,791.269,575.274,43.188,197.28,201.168,205.136,47.394,0.392,0
2026-07-27 07:41:03.693701,152,20.717,3.849,1.984,9.922,4.574,17.249,216.491,782.863,596.427,46.428,195.799,211.546,204.887,47.578,0.301,0
2026-07-27 07:41:41.741040,152,20.837,3.895,1.556,13.303,4.621,16.582,203.723,793.404,596.082,40.186,199.158,211.921,205.327,47.662,0.433,0
2026-07-27 07:42:17.668575,152,22.264,3.948,2.485,10.257,4.787,16.362,217.95,789.69,675.159,43.607,198.092,211.499,204.083,47.551,0.399,0
2026-07-27 07:42:51.948246,152,20.789,3.786,2.053,9.761,4.365,17.272,210.139,795.326,589.872,40.176,195.839,211.365,206.335,48.404,0.401,0
2026-07-27 07:43:27.940071,152,21.619,3.937,1.728,10.415,5.007,16.357,206.963,716.559,629.707,44.124,199.442,209.474,203.164,48.821,0.391,0
2026-07-27 07:44:01.618356,152,20.749,4.018,1.79,13.65,4.559,17.617,206.779,768.775,654.35,47.025,197.595,208.81,204.395,47.294,0.365,0
2026-07-27 07:44:36.534332,152,21.666,3.94,1.433,11.234,4.682,16.244,203.992,785.331,620.118,47.075,197.743,206.792,204.957,48.672,0.55,0
2026-07-27 07:45:10.834458,152,21.392,3.959,1.67,10.111,4.747,15.994,199.555,790.572,579.786,42.963,196.184,207.978,205.564,48.416,0.402,0
2026-07-27 07:45:51.624765,152,21.122,3.997,2.305,13.352,4.81,16.417,214.064,727.649,561.465,46.493,198.591,210.932,205.789,48.108,0.418,0
2026-07-27 07:46:26.696763,152,21.18,3.902,2.67,15.785,4.714,16.375,221.885,769.064,622.363,44.482,198.602,210.98,206.787,48.916,0.332,0
