timestamp,machine_erp_ref,production_order_id,cycle_counter,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,good_part,scrap_flag,quality_flag
2025-02-10 06:44:47.567787,152,OF-2025-0001,14,21.9,4.1,1.7,13.4,4.0,10.5,118.0,726.0,583.0,43.9,193.8,213.6,204.4,49.7,0.36,True,0,good
2025-02-10 06:45:10.068480,152,OF-2025-0001,15,22.4,4.8,1.9,13.2,3.5,10.0,135.0,770.0,607.0,42.0,192.3,213.4,202.0,51.7,0.313,True,0,good
2025-02-10 06:45:33.105727,152,OF-2025-0001,16,21.4,4.5,2.2,8.7,3.6,12.1,118.0,769.0,591.0,42.8,191.4,210.4,196.8,48.3,0.351,True,0,good
2025-02-10 06:45:54.430225,152,OF-2025-0001,17,22.3,4.3,1.8,10.0,4.3,10.4,129.0,758.0,591.0,40.6,198.5,209.1,195.6,46.0,0.391,True,0,good
2025-02-10 06:46:16.407902,152,OF-2025-0001,18,23.5,4.5,1.6,11.3,4.3,13.9,128.0,779.0,569.0,46.8,191.0,204.4,198.1,46.5,0.361,True,0,good
2025-02-10 06:46:40.438979,152,OF-2025-0001,19,22.8,4.5,2.3,11.7,4.1,10.1,105.0,769.0,590.0,47.5,198.8,205.8,195.0,46.9,0.355,True,0,good
2025-02-10 06:47:03.601778,152,OF-2025-0001,20,21.8,5.2,1.8,8.3,3.9,13.8,129.0,755.0,588.0,47.0,196.6,208.7,200.2,48.1,0.51,True,0,good
2025-02-10 06:47:25.508041,152,OF-2025-0001,21,20.5,4.6,2.0,10.6,4.0,10.6,125.0,766.0,576.0,42.3,191.0,205.7,205.4,45.6,0.435,True,0,good
2025-02-10 06:47:46.271349,152,OF-2025-0001,22,22.0,4.6,1.5,11.4,3.9,13.6,130.0,750.0,627.0,42.6,200.6,210.3,199.0,48.5,0.358,True,0,good
2025-02-10 06:48:08.054328,152,OF-2025-0001,23,21.8,4.0,2.4,13.1,4.1,13.5,138.0,750.0,623.0,43.7,194.5,209.3,201.9,52.1,0.358,True,0,good
2025-02-10 06:48:30.631976,152,OF-2025-0001,24,21.3,5.0,1.7,13.1,2.9,10.0,135.0,771.0,615.0,48.0,199.3,205.6,198.3,45.6,0.453,True,0,good
2025-02-10 06:48:51.686951,152,OF-2025-0001,25,22.9,4.8,1.8,11.1,3.4,13.2,135.0,740.0,572.0,43.9,192.7,208.6,199.9,49.4,0.483,True,0,good
2025-02-10 06:49:15.074296,152,OF-2025-0001,26,23.3,4.0,2.2,8.1,4.3,11.2,110.0,755.0,612.0,47.0,198.4,211.3,201.3,50.3,0.458,True,0,good
2025-02-10 06:49:38.137756,152,OF-2025-0001,27,22.4,5.2,2.2,9.5,4.1,13.0,119.0,728.0,657.0,49.2,199.8,212.5,194.6,49.6,0.402,True,0,good
2025-02-10 06:50:01.448194,152,OF-2025-0001,28,21.5,4.1,2.4,12.1,3.1,13.4,115.0,720.0,596.0,41.2,194.4,211.7,198.0,50.4,0.337,True,0,good
2025-02-10 06:50:23.182215,152,OF-2025-0001,29,21.0,4.3,1.6,14.2,3.1,13.7,113.0,715.0,621.0,46.6,196.8,207.6,196.1,50.3,0.35,True,0,good
2025-02-10 06:50:44.175054,152,OF-2025-0001,30,23.0,4.2,2.4,9.2,3.3,12.7,132.0,722.0,561.0,46.6,194.6,212.5,200.0,52.1,0.483,True,0,good
2025-02-10 06:51:07.457231,152,OF-2025-0001,31,20.8,4.2,1.9,11.7,4.4,12.5,102.0,766.0,595.0,44.5,196.7,214.0,201.6,46.0,0.393,True,0,good
2025-02-10 06:51:28.437479,152,OF-2025-0001,32,22.5,4.6,2.2,11.0,3.3,13.4,130.0,771.0,602.0,43.6,197.0,213.0,204.1,49.0,0.364,False,1,flash
2025-02-10 06:51:51.422583,152,OF-2025-0001,33,22.0,4.9,1.9,13.3,4.5,12.4,133.0,786.0,583.0,43.8,194.4,210.7,199.5,45.5,0.454,True,0,good
2025-02-10 06:52:13.433927,152,OF-2025-0001,34,22.5,4.3,1.9,8.8,3.9,12.7,124.0,742.0,578.0,44.1,195.6,212.2,201.1,45.0,0.341,True,0,good
2025-02-10 06:52:35.817206,152,OF-2025-0001,35,22.0,4.8,1.6,11.8,4.3,13.4,108.0,788.0,593.0,43.8,191.6,213.1,201.7,45.0,0.47,True,0,good
2025-02-10 06:52:58.103150,152,OF-2025-0001,36,22.7,4.3,1.9,9.0,3.8,13.4,137.0,782.0,575.0,46.1,191.0,211.9,202.6,48.5,0.415,True,0,good
2025-02-10 06:53:21.239933,152,OF-2025-0001,37,22.5,3.9,1.5,10.0,3.0,11.8,103.0,784.0,627.0,44.2,195.8,208.5,202.8,48.1,0.339,True,0,good
2025-02-10 06:53:44.588623,152,OF-2025-0001,38,22.1,4.3,1.6,9.4,3.8,10.5,118.0,722.0,605.0,41.3,193.3,211.6,202.8,47.2,0.364,True,0,good
2025-02-10 06:54:07.640168,152,OF-2025-0001,39,21.8,4.4,2.4,13.8,4.1,12.6,123.0,740.0,582.0,42.4,199.1,206.4,195.9,50.3,0.471,True,0,good
2025-02-10 06:54:29.445315,152,OF-2025-0001,40,21.9,4.9,1.7,13.9,3.1,11.5,112.0,742.0,611.0,45.0,195.5,212.5,205.7,48.2,0.425,True,0,good
2025-02-10 06:54:52.294717,152,OF-2025-0001,41,22.4,3.8,1.6,11.4,3.3,10.8,130.0,732.0,600.0,44.4,193.7,210.0,197.8,45.2,0.502,True,0,good
2025-02-10 06:55:15.381788,152,OF-2025-0001,42,21.4,4.1,2.4,8.9,2.9,10.3,128.0,769.0,578.0,43.5,198.1,210.4,201.7,44.9,0.327,True,0,good
2025-02-10 06:55:36.925646,152,OF-2025-0001,43,21.7,4.3,2.4,8.9,3.5,12.2,111.0,800.0,593.0,43.5,196.7,211.7,198.9,50.8,0.339,True,0,good
2025-02-10 06:55:59.168730,152,OF-2025-0001,44,21.5,4.7,2.2,11.2,3.3,10.4,138.0,754.0,586.0,43.8,192.3,205.5,203.2,50.6,0.435,True,0,good
2025-02-10 06:56:20.915015,152,OF-2025-0001,45,22.5,4.7,2.3,14.0,3.8,12.7,110.0,764.0,605.0,43.8,199.8,215.9,195.4,50.4,0.446,True,0,good
2025-02-10 06:56:43.826374,152,OF-2025-0001,46,21.9,4.9,2.3,10.3,4.0,12.9,130.0,749.0,613.0,43.1,195.5,208.5,197.5,48.4,0.483,True,0,good
2025-02-10 06:57:05.963174,152,OF-2025-0001,47,22.7,4.7,2.4,12.8,4.2,10.4,126.0,761.0,631.0,44.4,191.3,213.2,194.8,50.5,0.404,False,1,sink_mark
2025-02-10 06:57:28.627110,152,OF-2025-0001,48,21.9,5.0,2.1,14.5,4.1,11.7,133.0,775.0,642.0,44.5,191.2,206.8,202.5,48.0,0.454,True,0,good
2025-02-10 06:57:50.403018,152,OF-2025-0001,49,21.6,3.9,1.7,9.1,4.5,13.1,126.0,774.0,567.0,46.0,196.6,210.9,199.7,51.5,0.407,True,0,good
2025-02-10 06:58:11.949169,152,OF-2025-0001,50,21.3,4.3,2.0,9.2,4.0,13.3,99.0,731.0,593.0,42.7,193.1,208.6,203.4,45.9,0.386,True,0,good
2025-02-10 06:58:33.893851,152,OF-2025-0001,51,21.4,4.5,2.0,11.6,4.5,10.4,123.0,739.0,610.0,48.4,197.3,208.5,200.9,45.9,0.402,True,0,good
2025-02-10 06:58:56.277487,152,OF-2025-0001,52,21.6,5.1,2.1,13.2,4.3,10.6,102.0,709.0,606.0,45.6,196.1,207.4,197.9,47.5,0.42,True,0,good
2025-02-10 06:59:17.827173,152,OF-2025-0001,53,22.2,4.5,2.3,12.8,4.1,13.9,132.0,762.0,615.0,46.8,198.9,205.9,204.6,47.2,0.323,True,0,good
2025-02-10 06:59:40.689631,152,OF-2025-0001,54,21.5,5.1,1.4,9.0,4.1,12.1,138.0,726.0,636.0,46.2,191.3,207.1,204.6,47.0,0.454,True,0,good
2025-02-10 07:00:02.165192,152,OF-2025-0001,55,21.3,5.2,1.9,11.0,4.6,12.8,111.0,747.0,594.0,42.6,196.1,206.1,200.8,49.6,0.402,True,0,good
2025-02-10 07:00:23.585144,152,OF-2025-0001,56,21.9,5.0,1.6,12.1,4.4,13.4,139.0,721.0,542.0,45.0,199.2,214.6,197.7,51.7,0.399,True,0,good
2025-02-10 07:00:46.390057,152,OF-2025-0001,57,23.1,4.8,1.5,14.8,3.6,12.0,140.0,712.0,567.0,43.0,191.8,209.8,203.0,51.8,0.457,True,0,good
2025-02-10 07:01:09.993941,152,OF-2025-0001,58,22.0,4.3,1.8,9.9,4.6,11.2,126.0,773.0,583.0,43.0,197.0,208.9,198.7,49.3,0.341,True,0,good
2025-02-10 07:01:32.615543,152,OF-2025-0001,59,21.6,4.4,1.8,9.4,3.4,9.9,118.0,753.0,545.0,45.6,191.2,206.7,196.9,48.5,0.439,True,0,good
2025-02-10 07:01:54.400741,152,OF-2025-0001,60,22.2,3.7,2.3,11.0,3.7,10.1,141.0,810.0,563.0,44.2,198.9,210.1,199.6,51.3,0.426,True,0,good
2025-02-10 07:02:17.093430,152,OF-2025-0001,61,21.3,4.3,1.6,13.0,3.4,11.2,123.0,780.0,570.0,49.7,197.9,209.8,202.7,46.4,0.347,True,0,good
2025-02-10 07:02:38.948359,152,OF-2025-0001,62,22.1,4.0,1.6,9.6,3.7,11.3,108.0,757.0,572.0,41.2,192.7,206.6,203.8,49.1,0.505,True,0,good
2025-02-10 07:03:01.960739,152,OF-2025-0001,63,21.6,4.0,2.0,13.5,3.8,12.7,136.0,792.0,611.0,42.3,197.3,205.5,202.4,49.9,0.43,True,0,good
2025-02-10 07:03:24.203284,152,OF-2025-0001,64,21.8,4.5,2.3,10.4,4.4,14.4,127.0,720.0,637.0,45.6,194.9,208.5,200.6,46.0,0.465,True,0,good
2025-02-10 07:03:46.874780,152,OF-2025-0001,65,21.6,4.7,1.8,14.7,3.8,11.4,117.0,757.0,618.0,50.6,196.1,213.0,196.6,51.1,0.404,True,0,good
2025-02-10 07:04:08.025516,152,OF-2025-0001,66,21.9,5.1,2.2,11.0,4.0,9.8,125.0,760.0,591.0,40.0,195.3,207.8,203.1,49.9,0.28,True,0,good
2025-02-10 07:04:29.569987,152,OF-2025-0001,67,22.2,4.6,2.3,10.9,3.3,10.7,130.0,776.0,634.0,45.8,190.9,210.0,199.5,50.6,0.313,True,0,good
2025-02-10 07:04:51.587113,152,OF-2025-0001,68,22.0,5.0,1.5,9.1,3.7,10.3,137.0,759.0,574.0,41.0,198.7,209.2,202.3,46.5,0.398,True,0,good
2025-02-10 07:05:14.548598,152,OF-2025-0001,69,22.5,4.9,1.9,10.0,4.2,14.0,115.0,758.0,616.0,46.0,197.9,206.3,201.6,46.8,0.338,True,0,good
2025-02-10 07:05:37.088474,152,OF-2025-0001,70,22.0,4.4,2.0,11.8,3.5,10.2,114.0,727.0,643.0,49.7,191.6,209.1,200.3,45.2,0.405,True,0,good
2025-02-10 07:05:58.703856,152,OF-2025-0001,71,22.0,4.8,2.1,10.3,4.4,13.5,110.0,799.0,653.0,49.8,191.5,215.9,197.7,48.7,0.322,True,0,good
2025-02-10 07:06:20.793259,152,OF-2025-0001,72,22.6,3.9,2.0,12.1,3.6,12.7,129.0,784.0,590.0,46.4,197.9,214.3,200.5,47.1,0.436,False,1,warpage
2025-02-10 07:06:43.708727,152,OF-2025-0001,73,22.1,4.7,2.0,13.3,3.9,10.4,138.0,768.0,645.0,42.6,194.5,210.7,198.8,49.4,0.398,True,0,good
2025-02-10 07:07:05.465551,152,OF-2025-0001,74,22.1,4.5,2.4,8.9,3.4,11.7,128.0,727.0,579.0,48.0,191.0,214.9,196.9,49.1,0.377,True,0,good
2025-02-10 07:07:27.342229,152,OF-2025-0001,75,21.7,3.9,2.2,11.1,4.1,13.6,107.0,728.0,575.0,48.7,194.8,210.6,200.3,49.8,0.458,True,0,good
2025-02-10 07:07:49.463956,152,OF-2025-0001,76,21.6,4.2,1.8,9.2,3.5,10.5,127.0,748.0,572.0,45.2,194.8,205.5,196.4,51.1,0.394,True,0,good
2025-02-10 07:08:11.591001,152,OF-2025-0001,77,21.2,4.7,1.7,10.1,3.4,11.8,130.0,701.0,564.0,42.7,199.0,210.7,205.7,50.6,0.381,True,0,good
2025-02-10 07:08:32.813866,152,OF-2025-0001,78,22.0,4.2,2.4,9.8,3.4,12.8,104.0,721.0,588.0,42.4,196.9,207.8,205.8,50.4,0.486,True,0,good
2025-02-10 07:08:55.692019,152,OF-2025-0001,79,23.0,4.1,2.4,14.3,4.1,12.1,108.0,768.0,648.0,43.1,198.5,209.2,195.1,49.6,0.382,True,0,good
2025-02-10 07:09:18.287015,152,OF-2025-0001,80,21.6,4.6,1.8,10.0,3.8,12.1,128.0,716.0,606.0,41.6,189.6,214.8,197.0,49.9,0.394,True,0,good
2025-02-10 07:09:40.368897,152,OF-2025-0001,81,22.0,5.1,1.6,13.1,3.3,9.7,121.0,772.0,545.0,49.0,194.4,209.0,202.7,51.3,0.332,True,0,good
2025-02-10 07:10:02.068616,152,OF-2025-0001,82,21.2,5.1,1.6,12.1,4.0,10.3,137.0,719.0,619.0,44.3,191.3,208.3,201.3,49.3,0.439,True,0,good
2025-02-10 07:10:23.756224,152,OF-2025-0001,83,21.8,4.7,2.2,14.4,4.4,12.0,116.0,795.0,657.0,46.4,193.3,213.8,202.9,46.8,0.341,True,0,good
2025-02-10 07:10:45.816140,152,OF-2025-0001,84,22.3,4.4,2.2,8.2,3.4,11.1,132.0,745.0,642.0,47.5,197.6,213.7,199.4,48.0,0.437,True,0,good
2025-02-10 07:11:08.727127,152,OF-2025-0001,85,22.6,4.9,1.8,13.4,4.1,13.2,115.0,694.0,630.0,47.3,196.3,208.9,199.6,46.7,0.292,True,0,good
2025-02-10 07:11:31.169734,152,OF-2025-0001,86,21.6,4.9,1.8,11.2,4.4,13.0,127.0,738.0,631.0,43.1,195.2,214.4,205.6,52.0,0.366,True,0,good
2025-02-10 07:11:53.537004,152,OF-2025-0001,87,21.7,4.2,1.6,12.3,3.6,13.0,112.0,717.0,544.0,43.7,199.3,204.2,202.0,45.3,0.408,True,0,good
2025-02-10 07:12:14.826847,152,OF-2025-0001,88,22.6,5.0,2.4,13.8,3.5,14.0,106.0,791.0,599.0,49.7,193.5,212.8,197.4,47.1,0.462,True,0,good
2025-02-10 07:12:37.803909,152,OF-2025-0001,89,22.2,4.6,1.7,9.3,3.5,10.7,130.0,693.0,632.0,42.7,192.8,207.5,205.4,48.2,0.45,True,0,good
2025-02-10 07:13:00.709754,152,OF-2025-0001,90,22.6,4.5,2.5,9.0,3.9,12.4,131.0,718.0,603.0,42.1,192.8,205.1,200.8,50.7,0.44,True,0,good
2025-02-10 07:13:23.068965,152,OF-2025-0001,91,22.1,4.4,2.5,9.8,3.3,10.4,112.0,793.0,590.0,47.3,200.0,210.0,200.4,47.5,0.33,True,0,good
2025-02-10 07:13:46.012612,152,OF-2025-0001,92,22.3,5.4,2.1,14.2,3.1,12.6,142.0,711.0,634.0,47.4,199.2,206.0,201.5,51.9,0.495,True,0,good
2025-02-10 07:14:08.658022,152,OF-2025-0001,93,21.7,4.9,2.3,11.4,3.1,12.2,102.0,710.0,639.0,42.8,189.3,212.2,204.3,47.0,0.481,True,0,good
2025-02-10 07:14:30.310670,152,OF-2025-0001,94,22.1,4.4,2.5,14.6,4.4,13.1,107.0,762.0,626.0,41.1,198.3,210.2,195.3,49.9,0.319,True,0,good
2025-02-10 07:14:52.758995,152,OF-2025-0001,95,22.3,4.7,1.8,14.2,3.1,13.3,118.0,713.0,576.0,43.9,198.3,209.7,198.6,48.3,0.455,True,0,good
2025-02-10 07:15:14.802980,152,OF-2025-0001,96,21.4,4.2,1.7,14.8,3.6,12.5,102.0,752.0,546.0,50.0,192.5,206.1,202.3,50.0,0.341,True,0,good
2025-02-10 07:15:36.059302,152,OF-2025-0001,97,22.6,4.9,1.6,10.3,3.9,10.0,107.0,788.0,572.0,47.0,190.6,213.8,198.3,48.3,0.344,True,0,good
2025-02-10 07:15:59.287655,152,OF-2025-0001,98,22.2,4.8,2.1,14.5,4.2,13.1,136.0,754.0,550.0,48.9,198.4,212.7,195.6,50.7,0.545,True,0,good
2025-02-10 07:16:22.200346,152,OF-2025-0001,99,22.4,5.1,2.1,13.8,3.6,10.0,113.0,732.0,608.0,45.6,194.8,206.7,200.9,50.8,0.426,True,0,good
2025-02-10 07:16:44.903796,152,OF-2025-0001,100,22.2,4.2,2.0,12.5,3.2,12.4,135.0,734.0,659.0,49.9,193.1,207.0,196.0,51.6,0.429,True,0,good
2025-02-10 07:17:07.842531,152,OF-2025-0001,101,21.9,4.9,1.7,13.7,4.3,11.8,105.0,722.0,637.0,41.8,198.5,209.2,204.1,50.5,0.394,True,0,good
2025-02-10 07:17:29.288376,152,OF-2025-0001,102,21.8,4.3,2.3,12.0,4.4,12.9,113.0,698.0,624.0,46.3,193.7,205.4,194.3,51.1,0.28,True,0,good
2025-02-10 07:17:50.966962,152,OF-2025-0001,103,22.1,4.8,2.1,10.6,3.2,13.4,119.0,772.0,624.0,46.6,193.1,215.0,201.7,49.8,0.475,True,0,good
2025-02-10 07:18:13.715174,152,OF-2025-0001,104,22.3,5.0,1.9,12.4,3.8,14.0,119.0,701.0,556.0,47.4,198.5,213.8,202.9,51.0,0.311,True,0,good
2025-02-10 07:18:35.707090,152,OF-2025-0001,105,22.0,5.1,1.6,8.4,3.5,13.0,113.0,792.0,606.0,49.0,191.2,213.3,198.8,51.1,0.334,True,0,good
2025-02-10 07:18:58.061195,152,OF-2025-0001,106,22.5,4.7,2.2,13.0,3.3,12.7,131.0,718.0,615.0,40.3,193.6,214.6,197.1,47.9,0.468,True,0,good
2025-02-10 07:19:20.347060,152,OF-2025-0001,107,21.7,4.0,2.2,10.8,4.0,11.5,111.0,723.0,648.0,49.0,194.1,215.3,199.1,46.4,0.437,True,0,good
2025-02-10 07:19:42.096947,152,OF-2025-0001,108,21.8,5.0,1.8,12.7,4.1,12.9,117.0,729.0,562.0,46.7,196.3,211.5,197.0,51.2,0.343,True,0,good
2025-02-10 07:20:03.567966,152,OF-2025-0001,109,22.3,4.3,1.7,12.9,3.6,10.9,137.0,768.0,648.0,40.9,190.1,206.0,197.7,48.0,0.403,True,0,good
2025-02-10 07:20:25.427133,152,OF-2025-0001,110,22.2,4.3,2.2,8.7,4.2,12.7,120.0,765.0,628.0,40.8,193.5,209.4,200.8,50.9,0.332,True,0,good
2025-02-10 07:20:48.540833,152,OF-2025-0001,111,22.3,4.8,2.3,10.5,3.7,13.4,144.0,724.0,599.0,43.3,196.7,210.0,201.4,47.3,0.402,True,0,good
2025-02-10 07:21:11.333403,152,OF-2025-0001,112,21.8,4.1,2.0,13.0,3.0,12.8,139.0,795.0,579.0,50.0,196.5,209.1,203.6,48.3,0.307,True,0,good
2025-02-10 07:21:33.379463,152,OF-2025-0001,113,21.9,4.3,2.1,12.2,3.9,11.1,130.0,703.0,560.0,46.4,194.3,205.5,202.7,51.1,0.487,True,0,good
2025-02-10 07:21:55.832607,152,OF-2025-0001,114,22.6,4.1,2.3,13.4,3.4,13.5,133.0,778.0,649.0,47.6,194.0,211.8,199.9,49.4,0.482,True,0,good
2025-02-10 07:22:18.657005,152,OF-2025-0001,115,20.9,4.2,2.1,10.6,4.0,11.4,144.0,721.0,657.0,41.2,193.9,207.2,202.5,51.2,0.435,True,0,good
2025-02-10 07:22:39.492874,152,OF-2025-0001,116,22.7,4.1,1.9,14.2,3.5,10.3,126.0,755.0,642.0,43.4,194.5,205.7,197.6,50.4,0.364,True,0,good
2025-02-10 07:23:02.951947,152,OF-2025-0001,117,21.8,4.6,1.6,13.9,4.2,12.0,111.0,715.0,625.0,49.3,199.5,205.7,196.9,50.7,0.493,True,0,good
2025-02-10 07:23:25.223396,152,OF-2025-0001,118,21.6,4.5,2.2,14.7,4.1,10.9,118.0,739.0,607.0,42.2,192.2,206.5,204.5,49.1,0.395,True,0,good
2025-02-10 07:23:46.860524,152,OF-2025-0001,119,22.1,4.0,1.8,11.1,3.9,10.9,112.0,780.0,622.0,49.8,189.8,213.6,200.2,49.3,0.406,True,0,good
2025-02-10 07:24:09.039338,152,OF-2025-0001,120,21.4,4.5,2.5,10.7,3.0,13.7,141.0,726.0,547.0,40.2,197.9,209.7,202.4,51.9,0.459,True,0,good
2025-02-10 07:24:31.059674,152,OF-2025-0001,121,22.3,4.5,1.8,12.1,3.9,11.7,125.0,768.0,595.0,47.0,195.8,214.1,196.2,45.4,0.435,True,0,good
2025-02-10 07:24:53.850759,152,OF-2025-0001,122,22.2,4.4,1.9,12.9,3.1,13.0,126.0,747.0,602.0,41.9,195.4,214.2,204.8,47.0,0.418,True,0,good
2025-02-10 07:25:15.792191,152,OF-2025-0001,123,22.2,4.6,1.7,13.4,4.5,12.2,113.0,774.0,596.0,46.8,190.2,207.4,199.2,48.9,0.402,True,0,good
2025-02-10 07:25:38.134652,152,OF-2025-0001,124,22.3,4.0,2.3,11.1,4.1,13.3,113.0,760.0,646.0,49.0,193.1,214.0,195.3,48.9,0.386,True,0,good
2025-02-10 07:26:00.819706,152,OF-2025-0001,125,22.5,4.4,2.3,10.7,3.4,10.8,116.0,750.0,627.0,45.4,191.1,206.7,203.8,49.5,0.388,True,0,good
2025-02-10 07:26:23.551169,152,OF-2025-0001,126,22.3,4.0,1.7,14.1,3.8,10.4,128.0,759.0,560.0,45.8,194.3,211.8,198.2,51.1,0.472,True,0,good
2025-02-10 07:26:46.081461,152,OF-2025-0001,127,21.3,4.5,1.7,12.6,3.4,13.0,105.0,787.0,591.0,41.7,198.5,210.8,196.5,48.9,0.311,True,0,good
2025-02-10 07:27:08.318819,152,OF-2025-0001,128,22.3,4.6,2.2,12.6,3.7,14.1,132.0,764.0,550.0,46.5,194.2,209.2,198.7,45.9,0.439,True,0,good
2025-02-10 07:27:30.748512,152,OF-2025-0001,129,22.1,4.5,2.3,11.7,3.1,12.4,137.0,757.0,600.0,45.4,192.6,208.0,200.8,49.4,0.335,True,0,good
2025-02-10 07:27:52.697281,152,OF-2025-0001,130,22.4,4.8,2.1,9.2,3.7,10.8,128.0,729.0,620.0,42.9,193.2,207.4,198.4,50.2,0.413,True,0,good
2025-02-10 07:28:14.977947,152,OF-2025-0001,131,21.8,4.9,2.3,12.9,3.7,10.7,114.0,778.0,634.0,41.1,191.6,210.3,195.7,45.4,0.404,True,0,good
2025-02-10 07:28:37.059455,152,OF-2025-0001,132,21.9,4.3,2.2,12.3,4.0,13.2,125.0,752.0,560.0,42.7,200.0,212.5,201.3,48.6,0.311,True,0,good
2025-02-10 07:28:58.886196,152,OF-2025-0001,133,22.5,4.0,2.4,9.8,4.3,11.6,107.0,798.0,650.0,47.9,195.3,209.4,202.8,47.4,0.388,True,0,good
2025-02-10 07:29:21.060598,152,OF-2025-0001,134,21.9,3.6,1.9,9.3,4.0,10.1,102.0,769.0,640.0,44.1,193.5,214.0,199.0,46.3,0.301,True,0,good
2025-02-10 07:29:42.764748,152,OF-2025-0001,135,22.0,4.4,1.7,12.4,3.9,9.9,117.0,792.0,648.0,49.4,199.1,211.1,195.7,48.5,0.377,True,0,good
2025-02-10 07:30:04.526949,152,OF-2025-0001,136,22.5,4.9,2.1,8.2,3.6,12.4,113.0,741.0,594.0,42.0,198.1,207.9,201.0,46.8,0.356,True,0,good
2025-02-10 07:30:27.175277,152,OF-2025-0001,137,21.8,5.0,1.7,11.3,4.6,12.7,130.0,767.0,589.0,48.0,194.4,207.9,197.5,46.5,0.333,True,0,good
2025-02-10 07:30:49.919952,152,OF-2025-0001,138,22.7,3.9,1.6,13.2,3.8,13.1,110.0,766.0,636.0,42.9,198.0,205.9,198.5,47.0,0.383,True,0,good
2025-02-10 07:31:12.787300,152,OF-2025-0001,139,22.3,4.4,2.4,8.3,4.0,12.4,104.0,710.0,636.0,43.9,198.0,206.7,201.9,46.6,0.349,True,0,good
2025-02-10 07:31:35.845077,152,OF-2025-0001,140,21.8,3.8,1.7,11.7,3.4,12.1,106.0,752.0,596.0,45.0,193.1,210.6,198.1,46.8,0.463,True,0,good
2025-02-10 07:31:58.416997,152,OF-2025-0001,141,21.7,4.2,2.5,8.0,3.6,10.2,112.0,745.0,566.0,43.3,192.3,212.8,204.4,46.6,0.456,True,0,good
2025-02-10 07:32:20.897220,152,OF-2025-0001,142,21.5,4.1,2.3,9.8,3.0,10.1,104.0,724.0,558.0,41.0,193.1,213.6,202.9,47.7,0.27,True,0,good
2025-02-10 07:32:43.060699,152,OF-2025-0001,143,22.5,4.3,2.4,8.3,4.2,12.1,133.0,779.0,613.0,46.8,192.8,206.1,204.0,49.4,0.37,True,0,good
