timestamp,machine_erp_ref,production_order_id,cycle_counter,cycle_time_s,dosing_time_s,injection_time_s,cooling_time_s,cushion_mm,switchover_position_mm,switchover_pressure_bar,peak_pressure_bar,clamp_force_kn,mold_temperature_c,barrel_temp_zone1_c,barrel_temp_zone2_c,barrel_temp_zone3_c,oil_temperature_c,energy_kwh,good_part,scrap_flag,quality_flag
2025-02-10 07:54:15.193687,606,OF-2025-0007,115,41.8,9.9,4.1,26.1,5.2,19.8,229.0,974.0,3468.0,75.1,219.7,245.7,236.5,50.6,2.434,True,0,good
2025-02-10 07:54:56.611701,606,OF-2025-0007,116,42.4,9.0,4.6,23.2,5.9,21.7,235.0,1001.0,2704.0,60.9,216.5,249.7,229.8,53.5,1.622,True,0,good
2025-02-10 07:55:39.300336,606,OF-2025-0007,117,42.0,7.3,4.5,21.1,7.7,23.8,220.0,932.0,2608.0,73.3,213.0,244.0,232.7,53.2,1.553,True,0,good
2025-02-10 07:56:20.856552,606,OF-2025-0007,118,41.4,9.7,5.0,21.8,5.4,24.4,194.0,923.0,3137.0,63.5,219.3,248.0,237.5,56.6,1.678,True,0,good
2025-02-10 07:57:02.160669,606,OF-2025-0007,119,43.0,9.7,3.0,26.4,7.5,21.9,178.0,882.0,3372.0,75.5,212.2,237.9,237.3,50.3,1.509,True,0,good
2025-02-10 07:57:44.986152,606,OF-2025-0007,120,42.3,9.5,5.5,23.0,7.5,22.6,184.0,972.0,3501.0,75.1,222.4,239.1,238.0,50.2,2.434,True,0,good
2025-02-10 07:58:26.922687,606,OF-2025-0007,121,42.2,7.3,5.2,19.4,6.0,21.8,197.0,927.0,3289.0,73.2,225.0,249.1,232.4,56.9,1.664,True,0,good
2025-02-10 07:59:08.848004,606,OF-2025-0007,122,42.4,9.6,3.6,22.4,7.1,23.2,208.0,1032.0,3373.0,69.3,218.0,240.5,233.6,56.4,2.378,True,0,good
2025-02-10 07:59:51.944082,606,OF-2025-0007,123,41.5,8.0,3.2,20.4,7.1,19.5,216.0,1029.0,3094.0,59.4,219.3,241.1,229.9,51.2,2.132,True,0,good
2025-02-10 08:00:33.913600,606,OF-2025-0007,124,41.4,5.9,4.0,20.2,6.4,22.6,178.0,1030.0,2686.0,57.4,220.0,237.9,226.9,51.7,2.191,True,0,good
2025-02-10 08:01:15.830705,606,OF-2025-0007,125,42.0,10.1,4.1,25.3,8.2,20.7,238.0,915.0,2833.0,70.5,212.9,245.9,236.9,54.8,2.289,True,0,good
2025-02-10 08:01:58.602274,606,OF-2025-0007,126,42.2,8.7,5.6,26.4,6.1,21.8,209.0,1014.0,2740.0,55.4,219.0,242.0,226.6,54.3,2.443,True,0,good
2025-02-10 08:02:41.218799,606,OF-2025-0007,127,41.7,6.2,4.7,27.6,7.4,20.2,236.0,1044.0,2545.0,58.4,217.8,238.4,228.2,51.4,1.897,True,0,good
2025-02-10 08:03:23.426449,606,OF-2025-0007,128,42.6,6.5,3.9,26.2,5.9,23.9,190.0,1027.0,2844.0,71.4,214.4,243.7,228.4,54.8,1.705,True,0,good
2025-02-10 08:04:06.598294,606,OF-2025-0007,129,41.7,6.3,5.8,19.2,7.7,22.8,194.0,975.0,2627.0,68.0,224.3,240.7,228.4,55.4,1.557,True,0,good
2025-02-10 08:04:48.534972,606,OF-2025-0007,130,41.5,8.0,4.8,21.6,5.5,24.1,194.0,1008.0,2623.0,56.9,215.7,248.5,239.2,54.9,1.689,True,0,good
2025-02-10 08:05:30.256499,606,OF-2025-0007,131,42.2,8.6,5.7,19.6,5.5,24.7,238.0,941.0,3112.0,71.7,216.2,248.2,239.1,56.5,1.617,True,0,good
2025-02-10 08:06:12.790966,606,OF-2025-0007,132,42.3,6.2,5.1,27.0,5.9,20.4,185.0,908.0,2894.0,66.7,220.9,248.9,236.4,51.0,2.249,True,0,good
2025-02-10 08:06:55.342162,606,OF-2025-0007,133,42.1,7.8,5.6,19.9,5.6,18.2,234.0,987.0,3157.0,58.0,224.1,242.0,229.1,51.6,2.118,True,0,good
2025-02-10 08:07:37.734867,606,OF-2025-0007,134,41.5,7.2,5.9,20.4,6.1,20.0,237.0,953.0,3273.0,62.0,212.1,243.0,234.3,56.1,2.399,True,0,good
2025-02-10 08:08:19.740565,606,OF-2025-0007,135,41.9,6.0,6.0,18.5,6.3,21.5,182.0,1026.0,3178.0,63.7,217.8,247.8,231.0,57.2,1.899,True,0,good
2025-02-10 08:09:01.261063,606,OF-2025-0007,136,41.9,8.0,4.6,24.1,5.5,18.1,232.0,1018.0,2591.0,60.4,216.1,240.8,230.4,52.3,2.433,True,0,good
2025-02-10 08:09:43.967063,606,OF-2025-0007,137,42.3,9.4,4.6,24.0,7.6,18.6,206.0,1018.0,2893.0,69.2,219.2,241.5,228.8,50.9,2.21,True,0,good
2025-02-10 08:10:26.473650,606,OF-2025-0007,138,42.0,8.0,5.3,18.4,6.1,23.3,193.0,908.0,2807.0,63.0,222.4,239.9,237.9,53.0,1.549,True,0,good
2025-02-10 08:11:08.226148,606,OF-2025-0007,139,42.9,9.4,4.6,26.7,5.7,24.1,225.0,913.0,3008.0,64.4,211.2,236.4,229.5,52.6,1.553,True,0,good
2025-02-10 08:11:51.489643,606,OF-2025-0007,140,41.7,9.6,4.8,26.6,5.6,21.2,223.0,932.0,2651.0,62.3,224.1,246.4,230.3,51.2,1.645,True,0,good
2025-02-10 08:12:34.014111,606,OF-2025-0007,141,41.1,9.9,3.0,25.5,7.8,21.8,236.0,962.0,3140.0,73.0,215.9,242.1,228.0,52.1,2.275,True,0,good
